"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Dominic Leone","CHW","8.05","6.63","1.21","1.89","19.1%","15.7%","3.4%",".267","1.79",".296","59.9%","164","151","117","6.63","6.32","0.31","4.78","5.08","13763","608678"
"Jose Hernandez","PIT","6.75","6.75","1.00","1.69","16.0%","16.0%","0.0%",".238","1.69",".250","92.1%","80","156","165","3.38","6.35","-2.98","6.75","6.31","22318","669796"
"Justin Wrobleski","LAD","6.44","3.96","1.63","2.23","16.9%","10.4%","6.5%",".248","1.38",".245","70.3%","139","151","127","5.70","6.36","-0.66","5.18","5.22","31204","680736"
"Giovanny Gallegos","STL","9.15","4.35","2.10","2.61","22.3%","10.6%","11.7%",".286","1.65",".316","74.2%","162","159","100","6.53","6.36","0.17","4.05","4.01","14986","606149"
"Tommy Henry","ARI","7.04","4.23","1.67","2.11","16.5%","9.9%","6.6%",".306","1.75",".331","68.5%","169","161","128","7.04","6.38","0.67","5.22","5.01","26285","674072"
"Sam Aldegheri","LAA","6.92","6.92","1.00","1.38","14.9%","14.9%","0.0%",".273","1.92",".302","62.0%","119","155","183","4.85","6.40","-1.55","7.42","6.54","26443","691951"
"Rafael Montero","HOU","5.40","4.46","1.21","1.88","14.0%","11.6%","2.4%",".246","1.41",".243","78.6%","117","158","132","4.70","6.40","-1.71","5.38","5.26","12760","606160"
"Chayce McDermott","BAL","6.75","4.50","1.50","2.25","16.7%","11.1%","5.6%",".313","1.75",".333","71.4%","170","159","115","6.75","6.42","0.33","4.68","4.82","29866","694646"
"Kent Emanuel","MIA","6.11","3.57","1.71","2.04","14.6%","8.5%","6.1%",".278","1.53",".286","65.6%","158","158","122","6.62","6.45","0.17","4.96","4.30","15849","592288"
"Erasmo Ramirez","TBR","6.53","4.35","1.50","2.18","17.6%","11.8%","5.9%",".162","1.06",".130","68.8%","113","163","139","4.35","6.46","-2.10","5.65","5.03","10314","541640"
"Triston McKenzie","CLE","8.80","5.83","1.51","2.26","21.8%","14.4%","7.4%",".238","1.56",".254","79.0%","129","161","133","5.11","6.46","-1.34","5.41","5.21","18000","663474"
"Tyler Zuber","TBR","10.80","5.40","2.00","2.70","26.7%","13.3%","13.3%",".231","1.50",".250","100.0%","70","164","130","2.70","6.47","-3.77","5.29","4.44","20379","676604"
"Chase Silseth","LAA","13.50","4.50","3.00","3.38","31.6%","10.5%","21.1%",".235","1.50",".263","64.1%","166","159","87","6.75","6.54","0.21","3.56","3.58","30074","681217"
"Rowdy Tellez","PIT","0.00","3.38","0.00","0.00","0.0%","6.7%","-6.7%",".417","2.25",".417","75.0%","161","161","228","6.75","6.54","0.21","9.38","7.32","15679","642133"
"Brandon Williamson","CIN","7.53","3.14","2.40","2.51","20.3%","8.5%","11.9%",".192","1.05",".167","87.7%","87","153","122","3.77","6.59","-2.82","4.96","4.48","25463","682227"
"Wade Miley","MIL","2.57","5.14","0.50","1.29","6.7%","13.3%","-6.7%",".240","1.43",".227","62.5%","157","161","148","6.43","6.60","-0.17","6.03","6.61","8779","489119"
"Dany Jimenez","OAK","8.77","6.66","1.32","2.10","21.4%","16.2%","5.1%",".216","1.56",".227","70.6%","127","168","147","4.91","6.60","-1.69","5.97","5.25","21170","666204"
"Grant Hartwig","NYM","5.40","5.40","1.00","1.35","12.9%","12.9%","0.0%",".240","1.50",".250","56.6%","169","163","169","6.75","6.62","0.13","6.93","5.74","29946","701643"
"Matt Sauer","KCR","4.96","6.06","0.82","1.65","10.7%","13.1%","-2.4%",".319","2.08",".333","68.2%","186","164","180","7.71","6.66","1.06","7.32","6.28","22284","669422"
"J.P. Feyereisen","LAD","7.36","4.09","1.80","2.45","18.8%","10.4%","8.3%",".262","1.45",".267","54.7%","199","159","131","8.18","6.71","1.47","5.37","4.69","16610","656420"
"Kai-Wei Teng","SFG","5.73","6.55","0.88","1.64","12.7%","14.5%","-1.8%",".326","2.09",".351","56.6%","244","170","157","9.82","6.71","3.11","6.41","5.88","24282","678906"
"Luke Maile","CIN","0.00","0.00","0.00","2.45","0.0%","0.0%","0.0%",".333","1.64",".294","0.0%","340","156","178","14.73","6.71","8.02","7.29","6.79","13355","571912"
"Steven Wilson","CHW","8.83","6.75","1.31","2.08","20.9%","16.0%","4.9%",".216","1.59",".228","62.0%","142","161","150","5.71","6.71","-1.00","6.11","5.37","20353","621051"
"Jacob Lopez","TBR","6.97","6.10","1.14","1.74","17.4%","15.2%","2.2%",".135","1.16",".111","62.5%","135","171","176","5.23","6.75","-1.52","7.16","6.26","25098","682052"
"Darius Vines","ATL","5.93","2.63","2.25","2.63","13.6%","6.1%","7.6%",".344","1.83",".354","58.8%","207","168","134","8.56","6.75","1.81","5.49","4.96","25928","670241"
"Julian Aguiar","CIN","5.40","3.41","1.58","2.27","13.6%","8.6%","5.0%",".244","1.33",".229","69.8%","145","160","144","6.25","6.86","-0.61","5.87","5.45","30031","687924"
"Taijuan Walker","PHI","6.24","3.98","1.57","2.58","15.2%","9.7%","5.5%",".314","1.72",".320","69.7%","169","167","130","7.10","6.94","0.16","5.29","5.25","11836","592836"
"Bobby Miller","LAD","8.36","4.82","1.73","2.73","20.2%","11.6%","8.5%",".305","1.77",".331","62.2%","208","165","115","8.52","6.97","1.55","4.70","4.84","27483","676272"
"Zack Thompson","STL","10.59","4.24","2.50","3.18","24.1%","9.6%","14.5%",".324","1.88",".375","61.0%","236","174","107","9.53","6.99","2.54","4.36","4.02","25918","668868"
"Bailey Horn","BOS","6.50","5.00","1.30","2.50","14.8%","11.4%","3.4%",".282","1.78",".283","72.0%","155","172","116","6.50","7.00","-0.50","4.73","4.90","27753","690544"
"Guillo Zuniga","LAA","6.11","4.08","1.50","2.55","15.8%","10.5%","5.3%",".239","1.36",".220","83.3%","125","170","128","5.09","7.02","-1.92","5.22","4.97","19588","670871"
"Jose Cuas","- - -","9.37","5.51","1.70","2.20","20.5%","12.0%","8.4%",".279","1.78",".319","66.9%","191","174","147","7.71","7.02","0.69","5.97","4.63","17701","621016"
"Riley O'Brien","STL","12.38","9.00","1.38","2.25","23.9%","17.4%","6.5%",".351","2.63",".458","62.5%","279","176","139","11.25","7.04","4.21","5.68","4.95","20348","676617"
"Sean Newcomb","OAK","6.30","7.20","0.88","1.80","15.6%","17.8%","-2.2%",".250","1.70",".259","72.4%","163","180","147","6.30","7.07","-0.77","5.98","5.97","16943","656794"
"Victor Mederos","LAA","8.44","10.13","0.83","1.69","18.5%","22.2%","-3.7%",".333","2.44",".400","51.7%","290","173","150","11.81","7.10","4.71","6.08","6.43","31533","682989"
"Antonio Senzatela","COL","5.11","5.84","0.88","2.19","13.0%","14.8%","-1.9%",".326","1.86",".333","69.1%","140","166","142","6.57","7.14","-0.57","5.82","6.25","15488","622608"
"Tejay Antone","CIN","9.00","18.00","0.50","0.00","18.2%","36.4%","-18.2%",".286","3.00",".400","66.7%","104","167","212","4.50","7.17","-2.67","8.68","9.74","16233","622088"
"Emmanuel Rivera","MIA","0.00","0.00","0.00","2.25","0.0%","0.0%","0.0%",".368","1.75",".333","60.6%","215","175","179","9.00","7.17","1.83","7.32","6.69","19890","656896"
"Elieser Hernandez","- - -","4.60","2.87","1.60","2.87","12.5%","7.8%","4.7%",".237","1.21",".196","66.7%","154","173","147","6.32","7.25","-0.93","6.00","5.99","16933","622694"
"Rich Hill","BOS","12.27","7.36","1.67","2.45","33.3%","20.0%","13.3%",".091","1.09",".000","83.3%","117","178","111","4.91","7.26","-2.35","4.54","4.35","4806","448179"
"Dan Altavilla","KCR","12.27","7.36","1.67","2.45","23.8%","14.3%","9.5%",".294","2.18",".364","39.5%","355","179","121","14.73","7.26","7.47","4.95","4.32","16507","656186"
"Roddery Munoz","MIA","7.62","4.57","1.67","2.83","18.5%","11.1%","7.4%",".268","1.58",".267","70.3%","156","177","131","6.53","7.27","-0.74","5.36","5.11","25311","682610"
"Chris Devenski","TBR","8.10","4.73","1.71","3.04","19.7%","11.5%","8.2%",".259","1.58",".253","57.8%","174","186","140","6.75","7.33","-0.58","5.72","5.00","12763","606965"
"Nick Nastrini","CHW","6.56","9.08","0.72","1.77","14.9%","20.7%","-5.7%",".234","1.91",".240","60.8%","175","177","181","7.07","7.37","-0.31","7.36","7.18","29833","680897"
"Adbert Alzolay","CHC","6.75","3.12","2.17","3.12","17.3%","8.0%","9.3%",".279","1.44",".265","73.9%","115","183","120","4.67","7.38","-2.70","4.88","4.42","17859","640470"
"Bryan Shaw","CHW","9.00","9.00","1.00","2.25","16.7%","16.7%","0.0%",".400","3.00",".467","66.0%","223","178","177","9.00","7.42","1.58","7.19","5.98","8110","543766"
"Johnny Cueto","LAA","4.76","2.38","2.00","3.18","12.0%","6.0%","6.0%",".298","1.50",".270","70.2%","176","182","130","7.15","7.49","-0.34","5.30","5.27","6893","456501"
"Janson Junk","- - -","9.00","4.50","2.00","3.38","16.7%","8.3%","8.3%",".500","3.25",".576","59.6%","327","176","117","14.63","7.54","7.08","4.93","4.54","23301","676083"
"Nick Hernandez","HOU","11.25","1.13","10.00","4.50","29.4%","2.9%","26.5%",".303","1.38",".316","74.1%","197","187","66","7.88","7.54","0.33","2.74","2.50","19281","663321"
"Grant Anderson","TEX","9.79","3.38","2.90","3.71","24.2%","8.3%","15.8%",".303","1.61",".319","69.9%","204","186","106","8.10","7.59","0.51","4.33","3.67","20546","681982"
"Jake Bloss","HOU","8.49","2.31","3.67","3.86","20.0%","5.5%","14.5%",".308","1.63",".306","83.3%","174","189","117","6.94","7.62","-0.68","4.77","4.55","33168","814005"
"Jackson Stephens","ATL","5.40","2.70","2.00","2.70","11.8%","5.9%","5.9%",".333","1.80",".333","100.0%","65","191","170","2.70","7.67","-4.97","6.94","5.51","14420","623451"
"Jonathan Bermudez","MIA","5.40","2.70","2.00","2.70","12.1%","6.1%","6.1%",".379","1.95",".391","73.8%","194","187","159","8.10","7.67","0.43","6.49","5.09","21241","642834"
"Scott Effross","NYY","5.40","5.40","1.00","2.70","14.3%","14.3%","0.0%",".250","1.50",".222","83.3%","136","185","114","5.40","7.67","-2.27","4.67","5.01","18384","664123"
"Yerry Rodriguez","- - -","7.06","5.40","1.31","2.91","16.2%","12.4%","3.8%",".289","1.80",".288","60.9%","219","192","147","8.72","7.87","0.85","5.98","5.24","21955","666720"
"German Marquez","COL","6.75","9.00","0.75","2.25","15.0%","20.0%","-5.0%",".313","2.25",".333","78.9%","144","184","160","6.75","7.92","-1.17","6.56","6.86","15038","608566"
"Zach Brzykcy","WSN","6.35","4.76","1.33","3.18","14.3%","10.7%","3.6%",".360","2.12",".368","32.6%","347","193","154","14.29","7.93","6.36","6.28","5.51","27783","694350"
"Anthony Gose","CLE","8.31","2.08","4.00","4.15","18.2%","4.5%","13.6%",".429","2.31",".467","69.4%","261","200","92","10.38","8.01","2.37","3.76","3.68","5097","543238"
"Julio Teheran","NYM","10.13","6.75","1.50","3.38","18.8%","12.5%","6.3%",".429","3.00",".500","60.6%","339","197","147","13.50","8.04","5.46","6.00","5.20","6797","527054"
"Isaiah Campbell","BOS","8.10","2.70","3.00","4.05","16.2%","5.4%","10.8%",".400","2.40",".423","25.4%","387","199","88","16.20","8.12","8.08","3.63","3.68","25551","663462"
"Joe Jacques","- - -","6.00","3.00","2.00","3.00","12.5%","6.3%","6.3%",".429","2.33",".455","75.8%","216","204","118","9.00","8.17","0.83","4.84","4.42","25178","682175"
"Zach Plesac","LAA","3.75","5.25","0.71","3.00","9.3%","13.0%","-3.7%",".255","1.58",".211","59.7%","203","205","181","8.25","8.42","-0.17","7.36","7.50","19979","668676"
"Owen White","TEX","0.00","3.00","0.00","3.00","0.0%","5.6%","-5.6%",".529","3.33",".500","23.3%","605","208","139","24.00","8.50","15.50","5.68","5.90","22273","669391"
"Mike Burrows","PIT","5.40","8.10","0.67","2.70","14.3%","21.4%","-7.1%",".182","1.50",".125","83.3%","64","210","158","2.70","8.57","-5.87","6.48","6.89","24728","681347"
"Brandon Leibrandt","CIN","7.11","2.84","2.50","4.26","15.6%","6.3%","9.4%",".367","2.05",".364","68.2%","230","202","109","9.95","8.69","1.25","4.44","4.03","16135","605335"
"Brandon Hughes","ARI","10.70","5.09","2.10","4.08","23.6%","11.2%","12.4%",".312","1.92",".333","80.6%","196","220","126","8.15","8.71","-0.56","5.14","4.24","23460","676714"
"Allan Winans","ATL","4.70","4.70","1.00","3.52","9.8%","9.8%","0.0%",".378","2.35",".367","29.0%","368","218","139","15.26","8.78","6.49","5.66","5.62","21238","642216"
"Jonathan Heasley","BAL","6.75","5.06","1.33","3.38","13.8%","10.3%","3.4%",".400","2.44",".421","26.8%","426","218","124","16.88","8.79","8.08","5.05","4.21","22224","669169"
"Paolo Espino","TOR","3.12","5.19","0.60","3.12","6.8%","11.4%","-4.5%",".368","2.19",".344","75.9%","208","220","181","8.31","9.05","-0.74","7.34","6.69","8246","502179"
"Carl Edwards Jr.","SDP","0.00","18.00","0.00","0.00","0.0%","66.7%","-66.7%","1.000","3.00","1.000","100.0%","0","225","223","0.00","9.17","-9.17","9.17","","13607","605218"
"Pavin Smith","ARI","0.00","9.00","0.00","0.00","0.0%","20.0%","-20.0%",".000","1.00",".000","100.0%","0","231","296","0.00","9.17","-9.17","12.19","9.25","19892","656976"
"Alex Speas","HOU","9.00","4.50","2.00","4.50","25.0%","12.5%","12.5%",".286","1.50",".250","100.0%","113","227","121","4.50","9.17","-4.67","4.93","4.21","21859","666208"
"Luis Guillorme","- - -","0.00","6.00","0.00","3.00","0.0%","13.3%","-13.3%",".308","2.00",".250","43.5%","290","233","176","12.00","9.50","2.50","7.18","7.10","16451","641645"
"Brandon Crawford","STL","0.00","13.50","0.00","0.00","0.0%","20.0%","-20.0%",".429","3.75",".429","33.3%","669","247","296","27.00","9.92","17.08","12.18","8.59","5343","543063"
"Caden Dana","LAA","6.97","6.10","1.14","4.35","15.4%","13.5%","1.9%",".318","2.03",".290","66.7%","235","249","144","9.58","10.23","-0.65","5.84","5.55","31508","702674"
"Andrew Wantz","LAA","20.25","6.75","3.00","6.75","50.0%","16.7%","33.3%",".200","1.50",".000","100.0%","166","260","77","6.75","10.67","-3.92","3.18","2.57","24933","681806"
"Brady Feigl","PIT","0.00","0.00","0.00","5.40","0.0%","0.0%","0.0%",".636","4.20",".600","17.9%","771","268","144","32.40","10.97","21.43","5.89","5.45","15968","621399"
"Ildemaro Vargas","WSN","0.00","0.00","0.00","4.50","0.0%","0.0%","0.0%",".375","1.50",".286","100.0%","109","271","169","4.50","11.17","-6.67","6.93","6.03","13324","545121"
"Garrett Stubbs","PHI","0.00","4.50","0.00","4.50","0.0%","10.5%","-10.5%",".353","2.00",".267","19.2%","376","267","188","15.75","11.17","4.58","7.69","7.33","18067","596117"
"Owen Miller","MIL","0.00","4.50","0.00","4.50","0.0%","8.3%","-8.3%",".455","3.00",".400","43.5%","440","271","206","18.00","11.17","6.83","8.45","7.39","24655","680911"
"Zach McKinstry","DET","0.00","4.50","0.00","4.50","0.0%","12.5%","-12.5%",".143","1.00",".000","0.0%","223","276","208","9.00","11.17","-2.17","8.45","8.85","19392","656716"
"Ben Rortvedt","TBR","4.50","9.00","0.50","4.50","9.1%","18.2%","-9.1%",".333","2.50",".286","100.0%","116","297","145","4.50","11.67","-7.17","5.92","6.03","20287","666163"
"Hurston Waldrep","ATL","3.86","10.29","0.38","3.86","8.3%","22.2%","-13.9%",".333","2.43",".286","36.2%","403","291","203","16.71","11.74","4.98","8.33","8.24","33527","694462"
"Mike Yastrzemski","SFG","0.00","27.00","0.00","0.00","0.0%","37.5%","-37.5%",".400","5.00",".400","60.0%","447","307","332","18.00","12.17","5.83","13.68","12.38","14854","573262"
"Patrick Wisdom","CHC","0.00","27.00","0.00","0.00","0.0%","33.3%","-33.3%",".500","6.00",".500","100.0%","0","301","296","0.00","12.17","-12.17","12.17","9.02","13602","621550"
"Seth Johnson","PHI","0.00","11.57","0.00","3.86","0.0%","16.7%","-16.7%",".533","4.71",".500","20.8%","828","301","297","34.71","12.60","22.12","12.21","9.09","26020","686751"
"Josh Rojas","SEA","0.00","9.00","0.00","4.50","0.0%","25.0%","-25.0%",".167","1.50",".000","62.5%","239","327","227","9.00","12.67","-3.67","9.19","10.90","19734","668942"
"Michael Mercado","PHI","6.92","6.23","1.11","6.23","15.6%","14.1%","1.6%",".296","1.92",".200","74.6%","264","309","176","11.08","12.94","-1.86","7.19","6.11","23223","675650"
"Riley Pint","COL","18.90","13.50","1.40","5.40","31.8%","22.7%","9.1%",".333","3.00",".500","43.5%","461","302","184","21.60","13.07","8.53","7.53","5.04","21858","666207"
"John Curtiss","COL","3.86","0.00","1.00","7.71","8.3%","0.0%","8.3%",".500","2.57",".444","62.5%","329","311","152","15.43","13.45","1.98","6.20","6.44","16128","595928"
"Cristian Mena","ARI","6.00","9.00","0.67","6.00","13.3%","20.0%","-6.7%",".333","2.33",".250","71.4%","288","340","179","12.00","13.50","-1.50","7.35","7.20","27974","691441"
"Austin Pruitt","TEX","2.08","6.23","0.33","6.23","4.2%","12.5%","-8.3%",".381","2.54",".294","73.5%","314","339","187","12.46","13.78","-1.32","7.57","7.13","15290","643493"
"Amos Willingham","WSN","9.00","0.00","1.00","9.00","20.0%","0.0%","20.0%",".400","2.00",".333","0.0%","437","343","103","18.00","14.17","3.83","4.19","3.75","26128","686294"
"Matt Krook","BAL","18.00","9.00","2.00","9.00","33.3%","16.7%","16.7%",".200","2.00",".000","-166.7%","454","378","90","18.00","15.17","2.83","3.68","3.69","19315","640454"
"Ty Adcock","NYM","6.23","4.15","1.50","8.31","14.3%","9.5%","4.8%",".368","2.08",".250","58.8%","365","371","154","14.54","15.17","-0.63","6.31","5.55","25651","686654"
"Eric Orze","NYM","5.40","10.80","0.50","5.40","9.1%","18.2%","-9.1%",".375","3.00",".333","43.5%","542","371","289","21.60","15.17","6.43","11.90","8.06","27626","679358"
"Andrew Saalfrank","ARI","0.00","36.00","0.00","0.00","0.0%","50.0%","-50.0%",".500","6.00",".500","33.3%","864","381","405","36.00","15.17","20.83","16.68","16.68","26203","685314"
"Parker Dunshee","ATL","11.57","7.71","1.50","7.71","21.4%","14.3%","7.1%",".364","2.57",".333","47.6%","465","386","172","19.29","15.60","3.69","7.04","4.82","20018","670161"
"Tucker Barnhart","ARI","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".571","4.00",".500","76.9%","432","406","151","18.00","16.17","1.83","6.19","4.98","10200","571466"
"James McCann","BAL","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".400","2.00",".250","0.0%","454","403","190","18.00","16.17","1.83","7.70","7.74","12859","543510"
"Jonathan Bowlan","KCR","10.13","10.13","1.00","10.13","17.6%","17.6%","0.0%",".429","3.38",".375","100.0%","326","470","175","13.50","18.92","-5.42","7.13","6.12","24607","680742"
"Aaron Hicks","LAA","0.00","9.00","0.00","9.00","0.0%","16.7%","-16.7%",".400","3.00",".250","62.5%","442","469","302","18.00","19.17","-1.17","12.21","11.39","5297","543305"
"Kody Clemens","PHI","0.00","9.00","0.00","9.00","0.0%","16.7%","-16.7%",".400","3.00",".250","100.0%","215","457","260","9.00","19.17","-10.17","10.70","10.18","20572","665019"
"Oswaldo Cabrera","NYY","0.00","54.00","0.00","0.00","0.0%","66.7%","-66.7%",".000","6.00",".000","100.0%","0","515","525","0.00","21.17","-21.17","21.17","22.73","21707","665828"
"Lucas Gilbreath","COL","0.00","9.00","0.00","9.00","0.0%","8.3%","-8.3%",".700","8.00",".667","39.5%","1151","511","296","54.00","22.17","31.83","12.19","6.14","21290","656458"
"Lyon Richardson","CIN","13.50","13.50","1.00","13.50","20.0%","20.0%","0.0%",".500","4.50",".500","62.5%","624","558","224","27.00","24.17","2.83","9.20","6.81","24581","680689"
"Connor Brogdon","- - -","9.00","18.00","0.50","12.00","15.8%","31.6%","-15.8%",".385","3.67",".167","37.0%","576","581","248","24.00","24.50","-0.50","10.19","8.99","21205","641401"
"Vidal Brujan","MIA","5.40","16.20","0.33","10.80","6.3%","18.8%","-12.5%",".583","6.00",".556","36.6%","1034","600","355","43.20","24.77","18.43","14.61","8.15","20536","660644"
"Blair Henley","HOU","0.00","81.00","0.00","0.00","0.0%","33.3%","-33.3%",".800","21.00",".800","37.5%","3376","977","1198","135.00","39.17","95.83","48.24","11.84","26190","668874"
"Clayton Andrews","NYY","27.00","0.00","1.00","27.00","33.3%","0.0%","33.3%",".500","3.00",".000","100.0%","679","1101","264","27.00","45.17","-18.17","10.70","2.62","23631","677076"
"Matt Koch","COL","0.00","27.00","0.00","27.00","0.0%","20.0%","-20.0%",".750","12.00",".667","0.0%","1727","1177","515","81.00","51.17","29.83","21.24","9.25","13420","571863"
