"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Hoby Milner","- - -","9.82","6.14","1.60","3.68","21.1%","13.2%","7.9%",".281","1.91",".286","64.8%","182","212","149","7.36","8.75","-1.39","6.14","4.78","13346","571948"
"Chance Adams","NYY","4.70","4.70","1.00","3.52","11.8%","11.8%","0.0%",".267","1.57",".217","64.1%","165","201","143","7.04","8.77","-1.73","6.05","5.95","18135","664856"
"Kyle Wright","ATL","7.50","9.00","0.83","3.00","17.9%","21.4%","-3.6%",".182","1.67",".133","97.2%","109","220","158","4.50","8.83","-4.33","6.42","6.44","19665","657140"
"Jacob Turner","- - -","4.05","8.10","0.50","2.70","6.5%","13.0%","-6.5%",".475","3.75",".486","36.0%","510","220","213","20.25","8.86","11.39","8.68","6.67","10185","545363"
"Rex Brothers","ATL","0.00","18.00","0.00","0.00","0.0%","100.0%","-100.0%",".000","2.00",".000","50.0%","219","229","226","9.00","9.16","-0.16","9.16","","9794","571521"
"Kolby Allard","ATL","3.38","4.50","0.75","3.38","6.4%","8.5%","-2.1%",".452","2.88",".444","60.6%","301","229","182","12.38","9.16","3.21","7.38","6.35","18694","663465"
"Robby Scott","BOS","10.80","6.75","1.60","2.70","20.0%","12.5%","7.5%",".333","2.25",".400","81.4%","182","217","211","8.10","9.16","-1.06","8.98","5.18","13042","582494"
"D.J. Snelten","SFG","8.31","6.23","1.33","4.15","15.4%","11.5%","3.8%",".391","2.77",".412","65.2%","266","243","121","10.38","9.39","0.99","4.92","4.38","15949","592769"
"Chris Flexen","NYM","4.26","8.53","0.50","2.84","7.5%","15.0%","-7.5%",".424","3.16",".429","44.0%","336","243","207","12.79","9.63","3.16","8.40","6.91","13896","623167"
"Victor Caratini","CHC","0.00","0.00","0.00","4.50","0.0%","0.0%","0.0%",".375","1.50",".286","62.5%","226","242","139","9.00","9.66","-0.66","5.64","6.06","14968","605170"
"Kyle McGrath","SDP","9.00","6.75","1.33","4.50","22.2%","16.7%","5.6%",".200","1.50",".111","100.0%","115","247","145","4.50","9.91","-5.41","5.89","5.26","16793","657681"
"Keury Mella","CIN","7.71","7.71","1.00","3.86","16.7%","16.7%","0.0%",".333","2.25",".333","79.3%","210","238","151","8.68","9.91","-1.23","6.11","5.77","15964","622492"
"Jose Valdez","SFG","7.20","1.80","4.00","5.40","16.7%","4.2%","12.5%",".348","1.80",".313","41.7%","323","258","102","12.60","9.96","2.64","4.14","3.97","14470","572308"
"Nestor Cortes","BAL","5.79","7.71","0.75","3.86","11.5%","15.4%","-3.8%",".455","3.00",".471","89.3%","181","226","163","7.71","10.02","-2.30","6.92","6.14","17874","641482"
"Austen Williams","WSN","7.45","5.59","1.33","4.66","18.2%","13.6%","4.5%",".263","1.66",".200","100.0%","136","246","151","5.59","10.09","-4.51","6.10","5.51","16309","657117"
"Alexi Ogando","CLE","9.00","27.00","0.33","0.00","12.5%","37.5%","-25.0%",".400","5.00",".500","60.0%","410","239","277","18.00","10.16","7.84","11.81","10.87","10261","468396"
"Dean Kiekhefer","OAK","4.50","4.50","1.00","4.50","7.1%","7.1%","0.0%",".538","4.00",".545","60.6%","440","245","125","18.00","10.16","7.84","5.31","4.52","10529","518883"
"Evan Phillips","- - -","6.17","7.71","0.80","3.86","13.6%","16.9%","-3.4%",".271","1.97",".229","29.4%","311","243","180","13.11","10.19","2.93","7.45","6.36","17734","623465"
"Andrew Romine","SEA","0.00","6.00","0.00","3.00","0.0%","11.8%","-11.8%",".357","2.33",".308","45.5%","365","250","261","15.00","10.49","4.51","11.12","8.37","1159","461865"
"Preston Guilmet","- - -","7.20","3.60","2.00","5.40","15.4%","7.7%","7.7%",".375","2.20",".353","66.2%","283","251","139","11.70","10.56","1.14","5.90","5.06","7303","543258"
"Daniel Descalso","ARI","5.40","2.70","2.00","5.40","13.3%","6.7%","6.7%",".286","1.50",".200","90.9%","199","270","193","8.10","10.66","-2.56","7.82","6.90","8392","518614"
"JC Ramirez","LAA","5.40","9.45","0.57","4.05","12.1%","21.2%","-9.1%",".269","2.10",".211","61.2%","223","255","167","9.45","10.96","-1.51","7.09","7.63","8302","500724"
"Buddy Baumann","- - -","10.80","18.90","0.57","2.70","14.8%","25.9%","-11.1%",".450","4.80",".533","20.5%","705","276","260","27.00","10.96","16.04","10.53","7.75","9309","571473"
"Johnny Barbato","DET","2.70","6.75","0.40","4.05","5.6%","13.9%","-8.3%",".367","2.40",".320","62.5%","279","256","217","12.15","11.11","1.04","9.22","7.65","11440","592127"
"Pedro Florimon","PHI","0.00","4.50","0.00","4.50","0.0%","12.5%","-12.5%",".143","1.00",".000","0.0%","224","268","197","9.00","11.16","-2.16","7.96","8.28","8385","465753"
"Gerson Bautista","NYM","6.23","10.38","0.60","4.15","12.0%","20.0%","-8.0%",".400","3.00",".400","68.6%","327","283","205","12.46","11.24","1.22","8.29","7.07","19256","639373"
"Justus Sheffield","NYY","0.00","10.13","0.00","3.38","0.0%","21.4%","-21.4%",".364","2.63",".300","71.4%","237","262","197","10.13","11.41","-1.29","8.39","8.56","17285","656954"
"Jeff Beliveau","CLE","3.86","9.64","0.40","3.86","7.7%","19.2%","-11.5%",".350","2.57",".313","68.6%","263","276","203","11.57","11.73","-0.16","8.64","7.35","8504","542924"
"Francisco Arcia","LAA","0.00","0.00","0.00","6.00","0.0%","0.0%","0.0%",".385","1.67",".273","90.9%","212","275","152","9.00","11.83","-2.83","6.46","6.53","10286","516472"
"Austin Adams","WSN","0.00","27.00","0.00","0.00","0.0%","42.9%","-42.9%",".250","4.00",".250","100.0%","0","296","342","0.00","12.16","-12.16","13.81","14.26","13801","613534"
"James Hoyt","HOU","0.00","27.00","0.00","0.00","0.0%","33.3%","-33.3%",".500","6.00",".500","100.0%","0","292","286","0.00","12.16","-12.16","12.16","9.04","14605","624586"
"Parker Bridwell","LAA","4.05","2.70","1.50","6.75","8.3%","5.6%","2.8%",".412","2.40",".346","33.3%","414","300","150","17.55","12.91","4.64","6.38","5.54","11502","592170"
"Tommy La Stella","CHC","0.00","0.00","0.00","6.75","0.0%","0.0%","0.0%",".500","2.25",".400","100.0%","169","323","200","6.75","12.91","-6.16","8.12","8.44","12371","600303"
"Tanner Rainey","CIN","9.00","15.43","0.58","5.14","15.6%","26.7%","-11.1%",".394","3.57",".409","30.9%","592","330","226","24.43","13.73","10.70","9.13","7.87","17610","663432"
"Jeff Mathis","ARI","9.00","0.00","1.00","9.00","25.0%","0.0%","25.0%",".250","1.00",".000","100.0%","221","359","110","9.00","14.16","-5.16","4.46","4.49","3448","425772"
"Jace Peterson","BAL","9.00","0.00","1.00","9.00","12.5%","0.0%","12.5%",".750","6.00",".833","43.5%","843","319","105","36.00","14.16","21.84","4.46","3.98","12325","607054"
"J.D. Davis","HOU","9.00","0.00","1.00","9.00","25.0%","0.0%","25.0%",".250","1.00",".000","100.0%","220","340","105","9.00","14.16","-5.16","4.46","3.31","16219","605204"
"Nick Burdi","PIT","13.50","13.50","1.00","6.75","20.0%","20.0%","0.0%",".375","3.75",".400","27.8%","509","358","207","20.25","14.41","5.84","8.38","5.99","16074","595897"
"Eric Stout","KCR","7.71","7.71","1.00","7.71","12.5%","12.5%","0.0%",".500","3.86",".500","32.3%","530","362","128","23.14","15.16","7.98","5.43","5.30","16873","657770"
"Jake Smolinski","OAK","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".400","2.00",".250","0.0%","440","390","191","18.00","16.16","1.84","8.12","6.72","5408","519295"
"Zach Neal","LAD","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".400","2.00",".250","100.0%","234","406","200","9.00","16.16","-7.16","8.12","7.77","11294","594943"
"Roman Quinn","PHI","0.00","10.80","0.00","5.40","0.0%","14.3%","-14.3%",".545","4.80",".500","26.3%","940","393","285","37.80","16.36","21.44","11.53","7.67","13546","596451"
"Chase Whitley","ATL","9.00","9.00","1.00","9.00","16.7%","16.7%","0.0%",".400","3.00",".333","62.5%","438","429","225","18.00","17.16","0.84","9.12","6.53","10982","595032"
"J.J. Hoover","MIL","0.00","13.50","0.00","6.75","0.0%","20.0%","-20.0%",".500","4.50",".429","65.2%","501","432","251","20.25","17.41","2.84","10.14","8.61","9037","543331"
"Jedd Gyorko","STL","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".400","2.00",".250","100.0%","231","484","234","9.00","19.16","-10.16","9.46","5.54","10816","576397"
"Taylor Motter","SEA","9.00","9.00","1.00","9.00","16.7%","16.7%","0.0%",".250","2.00",".000","100.0%","219","479","246","9.00","20.16","-11.16","10.46","6.53","12399","600301"
"Jesmuel Valentin","PHI","9.00","18.00","0.50","9.00","14.3%","28.6%","-14.3%",".400","4.00",".333","38.5%","671","485","218","27.00","20.16","6.84","8.81","8.26","14548","621044"
"Chris Gimenez","- - -","9.00","4.50","2.00","13.50","13.3%","6.7%","6.7%",".571","4.50",".556","20.8%","861","534","184","36.00","22.16","13.84","7.62","5.50","7324","460269"
"Ryan LaMarre","MIN","0.00","0.00","0.00","13.50","0.0%","0.0%","0.0%",".333","1.50",".000","100.0%","313","532","191","13.50","22.66","-9.16","8.12","7.37","10700","534606"
"Chris Rowley","TOR","0.00","13.50","0.00","13.50","0.0%","16.7%","-16.7%",".400","4.50",".250","-62.5%","941","632","238","40.50","27.16","13.34","10.14","6.20","18820","635903"
"Willians Astudillo","MIN","0.00","0.00","0.00","18.00","0.0%","0.0%","0.0%",".625","5.00",".500","0.0%","1044","684","230","45.00","29.16","15.84","9.77","7.61","15608","553902"
"Drew Butera","KCR","0.00","81.00","0.00","0.00","0.0%","50.0%","-50.0%",".667","15.00",".667","60.0%","1238","719","707","54.00","30.16","23.84","30.16","16.15","3411","460077"
"Zack Weiss","CIN","0.00","18.00","0.00","18.00","0.0%","50.0%","-50.0%","1.000","4.00",".000","0.0%","873","847","267","36.00","35.16","0.84","10.81","","15444","592848"
"Jose Reyes","NYM","0.00","18.00","0.00","18.00","0.0%","18.2%","-18.2%",".625","7.00",".500","38.5%","1417","964","506","54.00","38.16","15.84","20.42","10.15","1736","408314"
"Carlos Gomez","TBR","0.00","108.00","0.00","0.00","0.0%","80.0%","-80.0%",".000","12.00",".000","25.0%","1974","952","1034","81.00","39.16","41.84","44.12","29.08","4881","460576"
"Enrique Hernandez","LAD","0.00","54.00","0.00","27.00","0.0%","50.0%","-50.0%",".500","9.00",".000","0.0%","2106","1512","770","81.00","60.16","20.84","31.07","17.94","10472","571771"
