"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"John Means","BAL","3.80","1.52","2.50","1.52","11.4%","4.5%","6.8%",".157","0.72",".130","88.7%","63","123","138","2.66","5.24","-2.58","5.91","6.00","16269","607644"
"Bailey Falter","- - -","6.69","2.23","3.00","1.90","17.3%","5.8%","11.5%",".287","1.41",".308","65.4%","120","119","104","5.36","5.25","0.10","4.56","4.66","20070","663559"
"Liam Hendriks","CHW","5.40","1.80","3.00","1.80","15.0%","5.0%","10.0%",".211","1.00",".200","55.6%","126","119","108","5.40","5.26","0.14","4.64","4.42","3548","521230"
"Jose Espada","SDP","18.00","18.00","1.00","0.00","40.0%","40.0%","0.0%",".000","2.00",".000","100.0%","0","121","120","0.00","5.26","-5.26","5.26","8.49","21131","664744"
"Miguel Rojas","LAD","0.00","3.00","0.00","0.00","0.0%","7.1%","-7.1%",".250","1.33",".250","60.0%","138","117","183","6.00","5.26","0.74","8.01","6.84","7802","500743"
"Victor Mederos","LAA","9.00","9.00","1.00","0.00","17.6%","17.6%","0.0%",".385","2.67",".500","66.7%","208","121","161","9.00","5.26","3.74","6.91","5.74","31533","682989"
"Hunter Gaddis","CLE","5.14","3.00","1.71","1.29","13.2%","7.7%","5.5%",".250","1.31",".261","75.1%","106","124","150","4.50","5.26","-0.76","6.43","5.93","25636","683769"
"Albert Abreu","NYY","9.31","5.34","1.74","1.37","22.8%","13.1%","9.7%",".229","1.47",".274","67.2%","112","120","116","4.73","5.26","-0.53","4.98","4.60","17485","656061"
"Josh Walker","NYM","10.80","5.40","2.00","1.80","25.0%","12.5%","12.5%",".286","1.80",".357","46.1%","192","121","117","8.10","5.26","2.84","5.14","4.51","23617","677020"
"Lucas Giolito","- - -","9.96","3.56","2.79","2.00","25.7%","9.2%","16.5%",".237","1.31",".274","72.8%","114","121","104","4.88","5.27","-0.39","4.45","4.21","15474","608337"
"Cody Bolton","PIT","9.28","6.33","1.47","1.27","20.6%","14.0%","6.5%",".330","2.11",".409","74.2%","142","121","114","6.33","5.27","1.06","4.99","4.99","23265","675989"
"Patrick Corbin","WSN","6.20","2.85","2.18","1.65","15.7%","7.2%","8.5%",".288","1.48",".309","70.3%","119","120","109","5.20","5.28","-0.08","4.76","5.01","9323","571578"
"Jackson Kowar","KCR","9.32","6.43","1.45","1.29","21.2%","14.6%","6.6%",".293","1.93",".361","62.8%","146","124","123","6.43","5.29","1.14","5.26","5.02","21549","663804"
"Bryan Hoeing","MIA","6.75","3.18","2.12","1.66","17.4%","8.2%","9.2%",".256","1.36",".275","66.4%","124","121","112","5.48","5.29","0.18","4.91","4.74","26304","663773"
"Ken Waldichuk","OAK","8.43","4.53","1.86","1.53","20.7%","11.1%","9.5%",".267","1.56",".310","69.6%","130","128","119","5.36","5.30","0.06","5.08","4.90","27681","686610"
"Kyle Freeland","COL","5.43","2.43","2.24","1.68","13.9%","6.2%","7.7%",".295","1.47",".309","70.7%","101","115","117","5.03","5.30","-0.27","5.13","5.24","16256","607536"
"Jake Irvin","WSN","7.36","4.02","1.83","1.49","18.7%","10.2%","8.5%",".252","1.42",".281","75.0%","106","121","117","4.61","5.30","-0.69","5.14","5.09","21504","663623"
"Brad Boxberger","CHC","7.65","4.95","1.55","1.35","20.2%","13.1%","7.1%",".208","1.30",".231","70.2%","115","123","114","4.95","5.31","-0.36","5.01","4.91","10133","502202"
"Kevin Herget","CIN","4.81","2.22","2.17","1.48","12.4%","5.7%","6.7%",".268","1.32",".275","70.4%","113","115","128","5.18","5.31","-0.13","5.62","5.16","15369","643361"
"Jesse Scholtens","CHW","6.14","3.18","1.93","1.59","15.4%","8.0%","7.4%",".290","1.53",".313","70.3%","123","121","123","5.29","5.31","-0.02","5.28","5.11","19205","669947"
"Max Castillo","KCR","4.43","3.98","1.11","0.89","11.2%","10.1%","1.1%",".260","1.43",".277","75.3%","100","125","136","4.43","5.32","-0.89","5.83","5.63","21956","666721"
"Joe Barlow","TEX","5.59","1.86","3.00","1.86","13.6%","4.5%","9.1%",".310","1.55",".324","82.0%","110","123","137","4.66","5.32","-0.67","5.88","5.08","22296","669618"
"Luis Patino","- - -","7.48","5.82","1.29","1.25","18.2%","14.1%","4.0%",".247","1.62",".281","74.7%","108","123","123","4.57","5.33","-0.76","5.29","5.36","22815","672715"
"Cooper Criswell","TBR","7.36","3.00","2.45","1.64","17.9%","7.3%","10.6%",".294","1.55",".330","68.7%","139","128","106","5.73","5.35","0.38","4.54","4.31","24975","681867"
"Domingo Tapia","SDP","7.13","6.11","1.17","1.02","18.7%","16.0%","2.7%",".210","1.42",".239","77.6%","85","123","129","3.57","5.35","-1.78","5.66","5.56","12178","593619"
"Ben Lively","CIN","8.02","2.54","3.16","2.03","20.6%","6.5%","14.1%",".270","1.36",".297","74.0%","117","116","101","5.38","5.35","0.03","4.42","4.33","14932","594902"
"Peyton Battenfield","CLE","7.01","3.12","2.25","1.82","18.5%","8.2%","10.3%",".254","1.33",".270","66.3%","123","127","113","5.19","5.36","-0.17","4.83","4.85","25777","685410"
"Jacob Stallings","MIA","1.13","0.00","1.00","1.13","2.8%","0.0%","2.8%",".353","1.50",".344","79.4%","102","123","161","4.50","5.38","-0.88","7.06","6.23","13723","607732"
"Jared Shuster","ATL","5.13","4.44","1.15","1.20","13.0%","11.3%","1.7%",".261","1.50",".277","65.5%","132","125","140","5.81","5.38","0.43","6.13","6.12","27472","694363"
"Jose Urquidy","HOU","6.43","3.57","1.80","1.57","16.4%","9.1%","7.3%",".262","1.43",".281","71.8%","124","126","127","5.29","5.38","-0.10","5.45","5.24","18413","664353"
"Reiver Sanmartin","CIN","8.36","6.43","1.30","1.29","18.6%","14.3%","4.3%",".283","1.93",".333","57.9%","154","117","111","7.07","5.40","1.67","4.84","5.00","19754","665665"
"Luis Cessa","CIN","3.81","4.15","0.92","1.04","8.3%","9.1%","-0.8%",".387","2.23",".410","60.2%","196","118","128","9.00","5.41","3.59","5.63","6.14","13345","570666"
"Austin Gomber","COL","5.63","2.78","2.02","1.68","14.4%","7.1%","7.3%",".294","1.49",".311","70.3%","111","118","116","5.50","5.43","0.08","5.08","5.24","16561","596295"
"Tony Gonsolin","LAD","7.17","3.50","2.05","1.66","18.9%","9.2%","9.7%",".222","1.22",".233","67.7%","115","120","120","4.98","5.43","-0.45","5.25","5.05","19388","664062"
"Yonny Chirinos","- - -","5.61","2.86","1.96","1.59","14.4%","7.4%","7.1%",".272","1.39",".285","68.6%","127","129","115","5.40","5.43","-0.03","4.97","4.97","16401","630023"
"Peter Lambert","COL","7.32","2.89","2.54","1.85","18.9%","7.5%","11.5%",".272","1.39",".296","71.4%","108","118","112","5.36","5.44","-0.08","4.92","4.62","17969","663567"
"Matt Waldron","SDP","6.75","2.61","2.58","1.96","17.9%","6.9%","11.0%",".242","1.23",".248","80.7%","104","126","109","4.35","5.46","-1.10","4.79","4.73","25550","663362"
"Hayden Wesneski","CHC","8.36","3.22","2.59","2.01","21.9%","8.4%","13.5%",".238","1.28",".257","75.3%","108","127","99","4.63","5.48","-0.85","4.35","4.32","27581","669713"
"Tim Hill","SDP","5.28","2.84","1.86","1.42","12.9%","6.9%","5.9%",".324","1.65",".349","62.1%","130","126","108","5.48","5.49","-0.01","4.74","4.31","16814","657612"
"Andres Machado","WSN","7.74","2.34","3.31","2.16","20.8%","6.3%","14.5%",".275","1.32",".297","75.7%","120","125","92","5.22","5.50","-0.28","4.03","3.96","14681","600921"
"Domingo Acevedo","OAK","6.75","1.93","3.50","1.93","14.9%","4.3%","10.6%",".364","1.93",".400","49.4%","257","133","126","10.61","5.51","5.10","5.38","4.79","17092","642758"
"Cole Sands","MIN","8.72","5.40","1.62","1.66","21.4%","13.3%","8.2%",".235","1.52",".267","83.9%","87","129","124","3.74","5.52","-1.78","5.33","4.86","21461","663485"
"Ian Kennedy","TEX","11.57","3.86","3.00","2.20","28.0%","9.3%","18.7%",".242","1.41",".293","51.5%","170","128","109","7.16","5.52","1.64","4.66","3.66","6986","453178"
"Zach Logue","DET","8.18","1.64","5.00","2.45","20.4%","4.1%","16.3%",".277","1.36",".294","55.6%","172","129","88","7.36","5.53","1.84","3.79","3.68","20231","656657"
"Lance Lynn","- - -","9.36","3.28","2.85","2.16","23.6%","8.3%","15.3%",".258","1.39",".292","67.8%","133","124","104","5.73","5.53","0.20","4.50","4.33","2520","458681"
"Kyle Harrison","SFG","9.09","2.86","3.18","2.08","23.8%","7.5%","16.3%",".220","1.15",".236","76.2%","97","131","114","4.15","5.53","-1.38","5.01","4.45","27758","690986"
"Spencer Turnbull","DET","6.97","4.35","1.60","1.45","16.6%","10.3%","6.2%",".291","1.68",".327","60.4%","169","129","122","7.26","5.55","1.71","5.21","5.24","16207","605513"
"Ben Joyce","LAA","9.00","8.10","1.11","0.90","20.8%","18.8%","2.1%",".237","1.80",".296","73.9%","125","128","146","5.40","5.56","-0.16","6.24","5.77","31461","690829"
"Amir Garrett","KCR","10.36","7.40","1.40","1.48","25.0%","17.9%","7.1%",".239","1.73",".300","85.2%","75","130","118","3.33","5.56","-2.23","5.05","5.10","14375","607237"
"Edgar Navarro","CHW","9.35","2.08","4.50","2.08","23.1%","5.1%","17.9%",".314","1.50",".375","65.6%","169","126","95","7.27","5.56","1.71","4.09","3.38","24363","679346"
"Luis L. Ortiz","PIT","6.13","4.98","1.23","1.35","14.8%","12.0%","2.8%",".283","1.70",".309","75.7%","107","128","123","4.78","5.57","-0.80","5.38","5.62","27646","682847"
"Jonathan Bowlan","KCR","9.00","0.00","3.00","3.00","21.4%","0.0%","21.4%",".357","1.67",".400","100.0%","68","131","94","3.00","5.59","-2.59","4.01","3.87","24607","680742"
"Mason Englert","DET","6.59","2.73","2.41","1.93","16.2%","6.7%","9.5%",".286","1.50",".304","67.9%","127","130","117","5.46","5.59","-0.13","5.02","4.67","22288","669438"
"Luke Weaver","- - -","7.93","2.91","2.73","2.11","19.4%","7.1%","12.3%",".299","1.58",".331","68.8%","142","124","108","6.40","5.61","0.80","4.70","4.65","16918","596133"
"Jordan Lyles","KCR","6.08","2.28","2.67","1.98","16.0%","6.0%","10.0%",".253","1.24",".255","56.3%","142","132","125","6.28","5.62","0.66","5.34","5.15","7593","543475"
"Brent Honeywell","- - -","7.74","3.96","1.96","1.72","19.2%","9.8%","9.4%",".257","1.45",".285","77.6%","114","129","110","4.82","5.62","-0.81","4.78","4.48","16466","641703"
"Ty Blach","COL","5.77","2.77","2.08","1.73","14.2%","6.8%","7.4%",".323","1.64",".346","73.5%","111","122","114","5.54","5.63","-0.09","5.01","5.14","14361","621389"
"Jimmy Herget","LAA","8.07","2.48","3.25","2.17","20.5%","6.3%","14.2%",".282","1.41",".310","84.3%","107","130","118","4.66","5.63","-0.98","5.06","4.33","17556","623474"
"Josh Fleming","TBR","4.35","3.31","1.32","1.57","11.3%","8.6%","2.7%",".277","1.45",".280","73.7%","114","136","105","4.70","5.66","-0.95","4.51","4.70","20418","676596"
"Justin Garza","BOS","8.35","5.89","1.42","1.47","18.7%","13.2%","5.5%",".282","1.85",".328","58.4%","165","132","137","7.36","5.66","1.71","5.87","5.24","19784","621057"
"Nick Nelson","PHI","5.06","3.38","1.50","1.69","15.0%","10.0%","5.0%",".111","0.75",".071","100.0%","38","128","110","1.69","5.69","-4.01","4.81","4.92","20153","656793"
"Dennis Santana","NYM","10.13","5.91","1.71","1.69","24.0%","14.0%","10.0%",".238","1.59",".286","72.4%","140","131","131","5.91","5.69","0.21","5.74","4.83","17878","642701"
"Garrett Crochet","CHW","8.53","9.24","0.92","0.71","18.8%","20.3%","-1.6%",".240","1.97",".297","81.3%","83","129","167","3.55","5.70","-2.15","7.16","6.42","27463","676979"
"Alec Marsh","KCR","10.29","4.72","2.18","1.94","24.9%","11.4%","13.5%",".262","1.56",".316","73.1%","129","134","113","5.69","5.70","-0.01","4.84","4.38","27451","679525"
"Gus Varland","- - -","8.85","7.08","1.25","1.33","19.4%","15.5%","3.9%",".314","2.11",".381","65.3%","153","129","120","6.64","5.71","0.93","5.26","5.23","24737","681402"
"Chase Anderson","- - -","6.67","3.44","1.94","1.77","17.2%","8.9%","8.3%",".271","1.42",".291","72.5%","109","125","122","5.42","5.72","-0.30","5.35","5.17","6895","502624"
"Tayler Scott","- - -","8.66","5.09","1.70","1.53","19.3%","11.4%","8.0%",".307","1.87",".364","75.5%","130","135","145","5.60","5.75","-0.14","6.25","4.98","13652","605463"
"Tommy Hunter","NYM","7.61","1.90","4.00","2.28","18.9%","4.7%","14.2%",".283","1.39",".301","56.4%","162","132","107","6.85","5.75","1.10","4.69","4.02","1157","488984"
"Drew Rom","STL","8.55","5.08","1.68","1.87","18.8%","11.2%","7.6%",".338","2.08",".393","59.8%","188","134","128","8.02","5.75","2.27","5.60","5.25","24602","680723"
"Connor Seabold","COL","6.90","2.89","2.39","1.96","16.4%","6.9%","9.6%",".311","1.65",".338","60.3%","151","125","128","7.52","5.75","1.77","5.59","5.03","19695","657756"
"Jorge Lopez","- - -","7.47","3.36","2.23","1.83","18.4%","8.3%","10.2%",".284","1.51",".314","68.6%","137","134","109","5.95","5.76","0.19","4.69","4.35","14527","605347"
"Anthony Kay","- - -","6.75","5.52","1.22","1.23","16.7%","13.6%","3.0%",".236","1.50",".262","66.0%","144","134","138","6.14","5.78","0.36","6.03","5.58","20387","641743"
"Carlos Rodon","NYY","8.95","3.92","2.29","2.10","22.4%","9.8%","12.6%",".256","1.45",".286","60.5%","162","133","124","6.85","5.79","1.07","5.30","4.87","16137","607074"
"Nick Lodolo","CIN","12.32","2.62","4.70","2.62","28.3%","6.0%","22.3%",".336","1.75",".435","81.1%","137","126","86","6.29","5.79","0.50","3.78","3.46","26378","666157"
"Anthony Misiewicz","- - -","6.55","4.91","1.33","1.64","14.5%","10.9%","3.6%",".347","2.09",".385","59.4%","169","136","138","7.36","5.80","1.56","5.99","5.51","18152","664948"
"Joey Wentz","DET","8.35","4.00","2.09","2.13","19.9%","9.6%","10.4%",".294","1.68",".329","63.6%","161","136","120","6.90","5.81","1.09","5.13","4.84","19962","666214"
"Matt Festa","SEA","13.00","12.00","1.08","1.00","30.2%","27.9%","2.3%",".129","1.78",".176","82.2%","100","142","149","4.00","5.81","-1.81","6.39","6.45","19330","670036"
"Chad Smith","OAK","5.93","4.61","1.29","1.32","15.0%","11.7%","3.3%",".294","1.61",".325","66.0%","160","141","128","6.59","5.82","0.77","5.49","5.12","20190","663385"
"Willi Castro","MIN","0.00","7.71","0.00","0.00","0.0%","18.2%","-18.2%",".333","2.14",".333","40.0%","268","136","169","11.57","5.83","5.74","7.24","7.90","17338","650489"
"Simeon Woods Richardson","MIN","9.64","5.79","1.67","1.93","20.8%","12.5%","8.3%",".333","2.14",".400","58.1%","223","136","129","9.64","5.83","3.82","5.52","4.83","24494","680573"
"Hobie Harris","WSN","4.19","6.05","0.69","0.93","9.9%","14.3%","-4.4%",".273","1.76",".288","71.4%","117","133","161","5.12","5.84","-0.72","7.06","6.59","18615","665048"
"Wil Crowe","PIT","8.38","8.38","1.00","0.93","19.1%","19.1%","0.0%",".243","1.86",".296","73.9%","105","134","114","4.66","5.84","-1.19","5.01","5.88","19800","640444"
"Daniel Duarte","CIN","6.54","5.68","1.15","1.42","16.9%","14.7%","2.2%",".209","1.39",".218","81.6%","81","127","128","3.69","5.84","-2.15","5.62","5.52","17480","650960"
"Carlos Carrasco","NYM","6.60","3.80","1.74","1.80","15.8%","9.1%","6.7%",".308","1.70",".336","65.8%","161","135","113","6.80","5.86","0.94","4.93","5.16","6632","471911"
"Jackson Rutledge","WSN","5.40","2.70","2.00","1.80","13.6%","6.8%","6.8%",".300","1.50",".313","64.4%","155","133","140","6.75","5.86","0.89","6.15","5.78","26215","671131"
"Kaleb Ort","BOS","9.39","3.52","2.67","2.35","22.4%","8.4%","14.0%",".278","1.57",".313","62.9%","140","136","123","6.26","5.86","0.40","5.28","4.40","20061","672391"
"Kyle Nicolas","PIT","11.81","6.75","1.75","1.69","26.9%","15.4%","11.5%",".333","2.06",".462","47.2%","265","135","107","11.81","5.88","5.93","4.68","4.42","27775","693312"
"Kody Clemens","PHI","3.38","10.13","0.33","0.00","6.7%","20.0%","-13.3%",".333","2.63",".364","85.7%","76","132","177","3.38","5.88","-2.51","7.74","7.95","20572","665019"
"Karl Kauffmann","COL","4.11","4.11","1.00","1.29","10.1%","10.1%","0.0%",".304","1.66",".316","50.9%","166","128","143","8.23","5.91","2.32","6.28","5.98","27488","666154"
"Connor Phillips","CIN","11.32","5.66","2.00","2.18","27.1%","13.5%","13.5%",".220","1.50",".255","64.0%","152","129","114","6.97","5.92","1.05","5.01","4.64","27649","683175"
"Brad Keller","KCR","6.15","8.93","0.69","0.60","14.7%","21.3%","-6.6%",".258","1.92",".302","74.6%","104","139","150","4.57","5.92","-1.36","6.41","7.11","15734","641745"
"Cory Abbott","WSN","9.15","4.35","2.11","2.06","21.9%","10.4%","11.5%",".300","1.70",".351","71.9%","152","135","110","6.64","5.95","0.69","4.82","4.37","20277","676265"
"Robbie Ray","SEA","8.10","13.50","0.60","0.00","15.8%","26.3%","-10.5%",".286","2.70",".364","44.4%","202","145","174","8.10","5.96","2.14","7.44","8.21","11486","592662"
"Sam Coonrod","NYM","8.10","10.80","0.75","0.00","17.6%","23.5%","-5.9%",".208","1.95",".278","53.3%","224","137","153","9.45","5.96","3.49","6.70","6.73","17264","656322"
"Jeff Brigham","NYM","10.04","4.30","2.33","2.15","26.3%","11.3%","15.0%",".190","1.17",".198","71.4%","124","137","111","5.26","5.96","-0.71","4.88","4.07","16631","656257"
"Jhonathan Diaz","LAA","5.14","9.00","0.57","0.00","9.5%","16.7%","-7.1%",".394","2.86",".448","50.0%","237","138","200","10.29","5.97","4.32","8.57","6.95","20298","646242"
"Anthony Banda","WSN","7.71","6.43","1.20","1.29","17.1%","14.3%","2.9%",".310","2.00",".364","73.5%","147","136","126","6.43","5.97","0.46","5.53","5.42","14706","607455"
"Chi Chi Gonzalez","MIA","7.36","2.45","3.00","2.45","15.8%","5.3%","10.5%",".389","2.18",".429","75.8%","166","137","87","7.36","5.98","1.38","3.79","3.65","14663","592346"
"Daysbel Hernandez","ATL","14.73","7.36","2.00","2.45","30.0%","15.0%","15.0%",".353","2.45",".500","78.9%","168","139","97","7.36","5.98","1.38","4.24","4.17","20271","678226"
"Trevor Williams","WSN","6.92","3.30","2.09","2.12","16.8%","8.0%","8.8%",".296","1.60",".316","73.8%","127","136","119","5.55","5.98","-0.44","5.21","5.09","16977","592866"
"Ronel Blanco","HOU","9.00","4.85","1.86","2.08","23.0%","12.4%","10.6%",".250","1.48",".280","80.4%","106","140","119","4.50","5.99","-1.49","5.12","4.86","19407","669854"
"Adam Wainwright","STL","4.90","3.65","1.34","1.78","11.4%","8.5%","2.9%",".342","1.90",".357","63.0%","173","140","132","7.40","5.99","1.41","5.77","5.83","2233","425794"
"Jordan Balazovic","MIN","6.29","4.44","1.42","1.85","15.7%","11.1%","4.6%",".271","1.56",".284","80.6%","103","140","124","4.44","6.01","-1.57","5.31","5.18","21866","666364"
"Collin Snider","KCR","4.87","5.75","0.85","1.33","11.6%","13.7%","-2.1%",".293","1.82",".309","76.2%","110","141","130","4.87","6.01","-1.14","5.55","5.80","23307","676092"
"Alek Manoah","TOR","8.14","6.08","1.34","1.55","19.0%","14.2%","4.8%",".268","1.74",".308","71.4%","138","138","136","5.87","6.01","-0.14","5.85","5.65","26410","666201"
"Noah Davis","COL","7.80","4.50","1.73","1.80","17.8%","10.3%","7.5%",".339","1.93",".389","59.7%","175","131","122","8.70","6.02","2.68","5.35","5.08","25862","663562"
"Ryan Weathers","- - -","6.71","4.53","1.48","1.87","16.7%","11.3%","5.4%",".300","1.68",".326","66.5%","154","139","127","6.55","6.03","0.53","5.56","5.51","23796","677960"
"Tommy Milone","SEA","3.00","6.00","0.50","1.00","7.5%","15.0%","-7.5%",".206","1.44",".200","86.2%","50","147","171","2.00","6.03","-4.03","7.34","7.57","7608","543548"
"Jaime Barria","LAA","6.78","3.28","2.07","2.19","17.1%","8.3%","8.8%",".276","1.47",".286","63.2%","131","140","124","5.68","6.07","-0.39","5.32","4.91","18356","642545"
"Brent Headrick","MIN","10.52","3.51","3.00","2.45","25.6%","8.5%","17.1%",".262","1.44",".303","73.7%","146","142","127","6.31","6.10","0.21","5.45","4.25","27702","687396"
"Tommy Doyle","COL","6.85","4.94","1.38","1.90","17.5%","12.6%","4.9%",".256","1.52",".269","62.1%","138","133","112","6.85","6.13","0.72","4.92","5.12","21281","656382"
"Wander Suero","LAD","10.13","5.63","1.80","2.25","25.7%","14.3%","11.4%",".200","1.38",".211","48.8%","181","136","118","7.88","6.13","1.74","5.15","4.54","15855","593833"
"Daniel Bard","COL","8.57","8.94","0.96","0.91","20.3%","21.1%","-0.9%",".200","1.70",".244","72.9%","92","133","154","4.56","6.13","-1.57","6.76","6.30","7115","453268"
"Kyle Muller","OAK","6.55","4.56","1.44","1.87","15.1%","10.5%","4.6%",".339","1.96",".372","67.6%","184","148","128","7.60","6.14","1.46","5.50","5.47","20167","666205"
"Luis Severino","NYY","7.96","3.43","2.32","2.32","18.9%","8.2%","10.8%",".299","1.65",".326","65.9%","157","141","113","6.65","6.14","0.51","4.83","4.78","15890","622663"
"Joel Kuhnel","- - -","2.08","3.46","0.60","1.38","5.2%","8.6%","-3.4%",".308","1.62",".298","72.9%","127","143","132","5.54","6.18","-0.64","5.70","5.57","19995","669270"
"Noah Syndergaard","- - -","5.68","1.93","2.95","2.23","14.3%","4.9%","9.5%",".287","1.39",".289","66.5%","151","142","120","6.50","6.20","0.30","5.21","5.07","11762","592789"
"Jimmy Lambert","CHW","9.80","4.78","2.05","2.39","23.8%","11.6%","12.2%",".272","1.62",".310","75.0%","122","141","114","5.26","6.20","-0.95","4.90","4.39","19541","669424"
"Chris Flexen","- - -","6.51","3.34","1.95","2.20","15.9%","8.2%","7.7%",".314","1.67",".332","67.1%","153","142","118","6.86","6.22","0.64","5.12","5.11","13896","623167"
"Stephen Nogosek","NYM","8.77","4.91","1.79","2.10","21.2%","11.9%","9.3%",".275","1.64",".310","78.7%","133","143","120","5.61","6.22","-0.61","5.24","4.68","19545","668665"
"Brandon Crawford","SFG","0.00","9.00","0.00","0.00","0.0%","20.0%","-20.0%",".250","2.00",".250","100.0%","0","148","256","0.00","6.26","-6.26","11.22","10.34","5343","543063"
"Jake Faria","BOS","13.50","18.00","0.75","0.00","21.4%","28.6%","-7.1%",".400","4.00",".571","37.5%","504","146","223","22.50","6.26","16.24","9.56","7.84","13699","607188"
"Harold Castro","COL","0.00","4.50","0.00","0.00","0.0%","9.1%","-9.1%",".444","2.50",".444","66.7%","181","136","218","9.00","6.26","2.74","9.56","7.25","14691","605612"
"Ernie Clement","TOR","0.00","0.00","0.00","0.00","0.0%","0.0%","0.0%",".500","3.00",".500","75.0%","211","144","185","9.00","6.26","2.74","7.91","4.37","20352","676391"
"Ricky Karcher","CIN","0.00","9.00","0.00","0.00","0.0%","25.0%","-25.0%",".000","1.00",".000","100.0%","0","136","256","0.00","6.26","-6.26","11.22","13.64","23449","676689"
"David Villar","SFG","0.00","9.00","0.00","0.00","0.0%","33.3%","-33.3%",".000","1.00",".000","100.0%","0","148","181","0.00","6.26","-6.26","7.91","11.95","24782","681584"
"Jake Wong","CIN","0.00","9.00","0.00","0.00","0.0%","20.0%","-20.0%",".500","3.00",".500","66.7%","196","136","168","9.00","6.26","2.74","7.36","7.66","23095","673858"
"Nabil Crismatt","- - -","8.31","4.85","1.71","2.08","18.5%","10.8%","7.7%",".333","2.00",".381","61.4%","198","144","112","8.31","6.26","2.05","4.91","4.64","17732","622503"
"Deivi Garcia","- - -","6.00","7.20","0.83","1.20","14.9%","17.9%","-3.0%",".167","1.40",".167","67.7%","56","143","157","2.40","6.26","-3.86","6.73","6.41","20276","665620"
"Jose Ruiz","- - -","7.92","4.26","1.86","2.03","18.8%","10.1%","8.7%",".289","1.65",".321","73.8%","135","147","120","5.89","6.26","-0.37","5.22","4.71","14552","614179"
"Kelvin Caceres","LAA","6.75","13.50","0.50","0.00","12.5%","25.0%","-12.5%",".333","3.00",".400","75.0%","156","144","175","6.75","6.26","0.49","7.50","7.64","24681","680983"
"Dominic Leone","- - -","9.00","4.67","1.93","2.33","23.0%","11.9%","11.1%",".239","1.43",".255","85.9%","111","147","114","4.67","6.29","-1.63","4.94","4.49","13763","608678"
"Taylor Hearn","- - -","9.00","4.80","1.88","2.40","19.7%","10.5%","9.2%",".338","2.07",".388","47.2%","264","147","118","11.40","6.32","5.08","5.06","4.72","18325","621368"
"Zack Weiss","- - -","9.64","3.86","2.50","2.57","25.9%","10.3%","15.5%",".176","1.07",".156","96.2%","73","147","102","3.21","6.33","-3.11","4.38","3.95","15444","592848"
"Zach Pop","TOR","9.22","3.95","2.33","2.63","25.0%","10.7%","14.3%",".220","1.24",".219","52.6%","155","146","93","6.59","6.33","0.26","3.98","4.04","20185","647315"
"Gerardo Reyes","LAA","9.31","5.59","1.67","1.86","20.4%","12.2%","8.2%",".268","1.76",".310","61.7%","172","147","138","7.45","6.36","1.09","5.89","4.85","16306","622103"
"Jake Cousins","MIL","6.75","9.64","0.70","0.96","15.6%","22.2%","-6.7%",".286","2.14",".333","80.6%","111","145","134","4.82","6.36","-1.54","5.86","6.62","21620","664776"
"Logan Gillaspie","BAL","8.00","5.00","1.60","2.00","17.4%","10.9%","6.5%",".350","2.11",".400","75.6%","142","150","120","6.00","6.37","-0.37","5.13","4.95","22461","670810"
"Juan Then","SEA","4.09","1.64","2.50","2.45","10.4%","4.2%","6.3%",".304","1.45",".289","84.7%","123","157","99","4.91","6.44","-1.53","4.24","3.96","22828","672730"
"Casey Lawrence","STL","6.59","3.29","2.00","2.30","16.4%","8.2%","8.2%",".291","1.54",".301","70.2%","154","150","136","6.59","6.44","0.15","5.95","5.05","11121","596271"
"Michael Kopech","CHW","9.32","6.33","1.47","2.02","22.7%","15.4%","7.3%",".235","1.59",".264","77.7%","126","147","133","5.43","6.46","-1.04","5.68","5.41","17282","656629"
"Matt Bowman","NYY","6.75","4.50","1.50","2.25","15.0%","10.0%","5.0%",".333","2.00",".357","60.6%","213","149","115","9.00","6.51","2.49","4.91","4.92","13528","621199"
"Archie Bradley","MIA","8.59","3.68","2.33","2.45","17.9%","7.7%","10.3%",".371","2.18",".423","49.3%","249","149","120","11.05","6.53","4.52","5.24","4.50","12918","605151"
"Michael Soroka","ATL","8.07","3.34","2.42","2.51","20.0%","8.3%","11.7%",".279","1.48",".297","73.6%","146","153","107","6.40","6.56","-0.16","4.68","4.59","18383","647336"
"Gavin Hollowell","COL","8.55","4.81","1.78","2.14","20.8%","11.7%","9.1%",".238","1.46",".256","73.1%","118","143","128","5.88","6.58","-0.70","5.60","4.77","25427","668970"
"Jake Woodford","STL","5.48","4.15","1.32","2.08","13.1%","9.9%","3.2%",".310","1.74",".318","73.7%","146","154","120","6.23","6.61","-0.38","5.28","5.35","18674","663765"
"Gavin Stone","LAD","6.39","3.77","1.69","2.32","14.5%","8.6%","5.9%",".336","1.90",".355","58.2%","207","147","118","9.00","6.64","2.36","5.15","5.08","27792","694813"
"Thad Ward","WSN","7.64","7.13","1.07","1.78","18.8%","17.5%","1.3%",".223","1.61",".237","67.1%","146","152","136","6.37","6.68","-0.31","5.98","5.81","21513","663658"
"AJ Smith-Shawver","ATL","7.11","3.91","1.82","2.49","19.0%","10.5%","8.6%",".183","1.11",".152","78.1%","97","156","130","4.26","6.69","-2.43","5.71","5.25","29960","700363"
