"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Enoli Paredes","HOU","15.58","17.65","0.88","0.00","28.3%","32.1%","-3.8%",".206","2.77",".368","61.5%","145","148","174","6.23","6.29","-0.05","7.51","7.62","20447","660600"
"Janson Junk","LAA","5.51","1.10","5.00","2.76","14.1%","2.8%","11.3%",".290","1.35",".278","73.3%","88","143","114","3.86","6.29","-2.44","4.91","4.90","23301","676083"
"Cionel Perez","CIN","9.38","7.50","1.25","1.88","22.5%","18.0%","4.5%",".231","1.71",".262","58.8%","144","141","128","6.38","6.30","0.08","5.42","5.38","19614","672335"
"A.J. Alexy","TEX","6.65","6.65","1.00","1.57","17.5%","17.5%","0.0%",".165","1.30",".155","74.8%","108","144","151","4.70","6.30","-1.60","6.49","6.56","22343","669935"
"Alex Wells","BAL","5.48","3.38","1.63","2.11","13.2%","8.1%","5.1%",".298","1.62",".303","69.0%","153","139","141","6.75","6.33","0.42","6.06","5.71","19845","649144"
"Reid Detmers","LAA","8.27","4.79","1.73","2.18","18.8%","10.9%","7.9%",".295","1.79",".328","68.8%","168","144","137","7.40","6.36","1.04","5.86","5.27","27468","672282"
"Julio Teheran","DET","5.40","5.40","1.00","1.80","15.0%","15.0%","0.0%",".235","1.40",".231","100.0%","42","150","137","1.80","6.37","-4.57","5.89","6.32","6797","527054"
"Spenser Watkins","BAL","5.76","3.13","1.84","2.30","13.7%","7.5%","6.3%",".316","1.70",".324","59.7%","183","140","130","8.07","6.37","1.70","5.59","5.42","17489","657093"
"Thomas Eshelman","BAL","3.58","3.25","1.10","1.95","8.7%","7.9%","0.8%",".296","1.59",".286","62.8%","162","140","150","7.16","6.39","0.77","6.44","6.19","18361","664045"
"Anthony Swarzak","- - -","6.57","0.73","9.00","2.92","16.1%","1.8%","14.3%",".370","1.70",".390","54.9%","216","152","108","9.49","6.41","3.07","4.63","4.31","7466","461872"
"Neftali Feliz","- - -","6.75","2.25","3.00","2.25","15.8%","5.3%","10.5%",".294","1.50",".308","53.6%","213","149","127","9.00","6.42","2.58","5.38","4.52","18","491703"
"Jackson Kowar","KCR","8.60","5.93","1.45","2.08","18.8%","13.0%","5.8%",".326","2.08",".375","48.9%","250","151","135","11.27","6.43","4.84","5.82","5.46","21549","663804"
"Scott Kazmir","SFG","7.94","4.76","1.67","2.38","18.2%","10.9%","7.3%",".306","1.85",".333","71.4%","157","159","118","6.35","6.43","-0.08","5.02","5.10","4897","431148"
"Aaron Fletcher","SEA","4.91","2.45","2.00","2.45","10.0%","5.0%","5.0%",".368","2.18",".375","45.5%","296","154","112","12.27","6.44","5.83","4.82","4.76","22052","667465"
"Griffin Jax","MIN","7.13","3.18","2.24","2.52","18.1%","8.1%","10.0%",".252","1.35",".248","64.4%","149","153","134","6.37","6.47","-0.11","5.75","5.11","20253","643377"
"Andre Scrubb","HOU","9.61","6.41","1.50","2.29","24.4%","16.3%","8.1%",".208","1.47",".217","81.8%","117","153","128","5.03","6.48","-1.44","5.50","5.02","20329","668687"
"Jimmy Lambert","CHW","6.92","4.15","1.67","2.08","16.7%","10.0%","6.7%",".308","1.69",".333","75.8%","143","145","150","6.23","6.48","-0.25","6.46","5.73","19541","669424"
"Julian Merryweather","TOR","8.31","2.77","3.00","2.77","21.8%","7.3%","14.5%",".260","1.31",".265","88.7%","108","151","108","4.85","6.48","-1.63","4.65","4.04","16703","657240"
"Justin Miller","- - -","6.16","2.84","2.17","2.37","15.7%","7.2%","8.4%",".267","1.37",".263","71.4%","149","154","131","6.16","6.49","-0.33","5.57","4.94","8580","502522"
"Cam Bedrosian","- - -","8.28","6.12","1.35","2.16","19.8%","14.7%","5.2%",".273","1.76",".300","84.3%","117","150","132","5.04","6.49","-1.45","5.63","5.27","13360","592135"
"Thomas Hatch","TOR","7.71","5.79","1.33","1.93","17.8%","13.3%","4.4%",".289","1.82",".321","72.4%","150","152","143","6.75","6.49","0.26","6.16","5.64","19264","641672"
"Hyeon-jong Yang","TEX","6.37","4.08","1.56","2.29","15.6%","10.0%","5.6%",".294","1.64",".303","75.4%","129","149","123","5.60","6.51","-0.91","5.30","5.21","27513","660365"
"Aaron Northcraft","SDP","5.63","9.00","0.63","1.13","14.7%","23.5%","-8.8%",".192","1.63",".200","94.8%","57","157","142","2.25","6.55","-4.30","6.02","7.15","10218","573062"
"Harold Castro","DET","0.00","10.13","0.00","0.00","0.0%","27.3%","-27.3%",".000","1.13",".000","100.0%","0","154","229","0.00","6.55","-6.55","9.85","10.84","14691","605612"
"Alberto Baldonado","WSN","10.13","5.91","1.71","2.53","24.5%","14.3%","10.2%",".238","1.59",".259","54.7%","200","153","123","8.44","6.55","1.89","5.20","4.73","11812","593604"
"Matt Shoemaker","MIN","5.97","4.03","1.48","2.24","14.1%","9.5%","4.6%",".287","1.66",".291","57.3%","189","155","127","8.06","6.57","1.49","5.44","5.43","4776","533167"
"Luis Avilan","WSN","7.20","5.40","1.33","1.80","14.8%","11.1%","3.7%",".304","2.00",".333","41.7%","299","153","144","12.60","6.57","6.03","6.09","5.36","2882","501593"
"Chris Devenski","ARI","6.14","2.45","2.50","2.45","14.3%","5.7%","8.6%",".344","1.77",".360","62.5%","204","161","134","8.59","6.58","2.01","5.68","4.80","12763","606965"
"Josh Osich","CIN","5.65","3.14","1.80","2.51","15.0%","8.3%","6.7%",".273","1.40",".262","76.4%","114","148","107","5.02","6.59","-1.57","4.56","4.49","11528","592612"
"Buck Farmer","DET","9.42","5.35","1.76","2.29","21.6%","12.3%","9.4%",".276","1.73",".313","76.8%","147","155","128","6.37","6.59","-0.23","5.48","4.67","14814","571656"
"Edward Cabrera","MIA","9.57","6.49","1.47","2.05","23.3%","15.8%","7.5%",".247","1.63",".286","69.9%","138","159","121","5.81","6.63","-0.82","5.14","5.31","21690","665795"
"Dylan Lee","ATL","13.50","0.00","3.00","4.50","33.3%","0.0%","33.3%",".333","1.50",".400","62.5%","211","160","45","9.00","6.67","2.33","1.93","2.09","19996","669276"
"Jake Petricka","LAA","12.00","10.50","1.14","1.50","25.0%","21.9%","3.1%",".250","2.17",".333","31.7%","340","151","139","15.00","6.67","8.33","5.97","5.74","10534","502593"
"Kyle Barraclough","MIN","12.46","5.54","2.25","2.77","30.0%","13.3%","16.7%",".240","1.54",".286","85.4%","130","158","114","5.54","6.71","-1.17","4.88","3.94","13713","607457"
"Shane Greene","- - -","9.13","5.32","1.71","2.28","21.2%","12.4%","8.8%",".263","1.65",".292","69.4%","171","160","137","7.23","6.72","0.51","5.81","4.78","10756","572888"
"Kohei Arihara","TEX","5.31","2.88","1.85","2.43","13.5%","7.3%","6.2%",".280","1.43",".270","66.5%","153","155","128","6.64","6.76","-0.12","5.50","5.39","27505","685503"
"Eric Yardley","MIL","2.41","4.82","0.50","1.45","5.6%","11.2%","-5.6%",".316","1.82",".309","67.1%","160","160","150","6.75","6.81","-0.06","6.33","5.91","15538","642233"
"Zac Rosscup","COL","12.00","3.00","4.00","3.00","30.8%","7.7%","23.1%",".273","1.33",".333","100.0%","62","153","86","3.00","6.84","-3.84","3.68","2.89","9419","573127"
"Mike Baumann","BAL","4.50","5.40","0.83","1.80","10.0%","12.0%","-2.0%",".302","1.90",".306","46.5%","224","150","165","9.90","6.87","3.03","7.09","6.20","20206","657508"
"Bryan Garcia","DET","7.32","5.72","1.28","2.29","16.7%","13.0%","3.6%",".291","1.86",".309","60.7%","174","162","141","7.55","6.91","0.64","6.07","5.43","19457","650530"
"Kyle Keller","PIT","9.72","5.94","1.64","2.43","23.2%","14.2%","9.0%",".234","1.56",".253","67.6%","152","164","139","6.48","6.95","-0.47","5.87","4.87","18890","664918"
"Jefry Rodriguez","WSN","7.40","6.29","1.18","2.22","17.9%","15.2%","2.7%",".266","1.73",".279","78.0%","140","162","147","5.92","6.95","-1.03","6.21","5.72","17018","622446"
"Dean Kremer","BAL","7.88","4.19","1.88","2.85","19.2%","10.2%","9.0%",".288","1.64",".297","66.0%","171","153","133","7.55","6.99","0.56","5.73","5.26","19350","665152"
"Ryan Hartman","HOU","7.71","0.00","2.00","3.86","20.0%","0.0%","20.0%",".300","1.29",".286","100.0%","90","166","105","3.86","7.03","-3.17","4.48","3.96","19480","670057"
"Jordan Zimmermann","MIL","0.00","3.18","0.00","1.59","0.0%","7.7%","-7.7%",".348","1.76",".318","62.5%","189","166","164","7.94","7.05","0.89","6.94","6.51","4505","519455"
"Ryan Meisinger","CHC","7.36","6.14","1.20","2.45","15.8%","13.2%","2.6%",".333","2.18",".360","45.5%","295","170","141","12.27","7.12","5.15","5.99","5.49","18105","664682"
"Adam Plutko","BAL","7.03","4.31","1.63","2.72","17.3%","10.6%","6.7%",".289","1.63",".293","73.0%","152","156","142","6.71","7.13","-0.42","6.12","5.23","15846","592644"
"Dellin Betances","NYM","9.00","9.00","1.00","0.00","20.0%","20.0%","0.0%",".000","1.00",".000","50.0%","225","172","169","9.00","7.17","1.83","7.17","5.16","6216","476454"
"Shea Spitzbarth","PIT","1.80","3.60","0.50","1.80","4.5%","9.1%","-4.5%",".211","1.20",".176","89.3%","85","170","208","3.60","7.17","-3.57","8.80","8.60","18475","665661"
"Adam Kolarek","OAK","4.00","5.00","0.80","2.00","7.8%","9.8%","-2.0%",".333","2.22",".333","60.4%","194","172","127","8.00","7.17","0.83","5.46","4.93","10843","592473"
"Wes Benjamin","TEX","7.54","6.75","1.12","2.38","17.0%","15.2%","1.8%",".305","2.03",".329","61.2%","201","164","158","8.74","7.18","1.55","6.78","5.96","19243","605138"
"Ian Gibaut","MIN","5.40","2.70","2.00","2.70","14.3%","7.1%","7.1%",".280","1.35",".263","100.0%","63","170","121","2.70","7.22","-4.52","5.17","4.74","17871","664139"
"Rony Garcia","DET","4.91","4.91","1.00","2.45","16.7%","16.7%","0.0%",".100","0.82",".000","100.0%","57","170","142","2.45","7.26","-4.81","6.12","6.43","20430","665621"
"Alec Bettinger","MIL","4.50","2.70","1.67","2.70","9.8%","5.9%","3.9%",".383","2.10",".385","39.3%","321","171","134","13.50","7.27","6.23","5.66","5.43","20312","676424"
"Brandon Waddell","- - -","6.75","8.68","0.78","1.93","13.7%","17.6%","-3.9%",".333","2.46",".364","74.3%","160","172","159","6.75","7.35","-0.60","6.83","6.49","18347","663399"
"Josh Lindblom","MIL","9.18","5.40","1.70","2.70","20.0%","11.8%","8.2%",".319","1.98",".360","62.1%","231","173","147","9.72","7.37","2.35","6.22","4.96","7882","458676"
"Jace Fry","CHW","4.05","8.10","0.50","1.35","9.7%","19.4%","-9.7%",".417","2.40",".450","57.7%","247","164","145","10.80","7.37","3.43","6.21","6.29","16159","605240"
"Asher Wojciechowski","NYY","9.00","6.75","1.33","2.25","21.1%","15.8%","5.3%",".200","1.50",".200","89.3%","106","171","179","4.50","7.42","-2.92","7.70","6.26","10836","592879"
"Seth Frankoff","ARI","6.75","5.52","1.22","2.45","14.9%","12.2%","2.7%",".317","1.98",".333","63.0%","219","183","144","9.20","7.47","1.74","6.09","5.74","11346","571676"
"Noah Syndergaard","NYM","9.00","0.00","2.00","4.50","25.0%","0.0%","25.0%",".375","1.50",".400","62.5%","225","184","90","9.00","7.67","1.33","3.82","3.87","11762","592789"
"Julian Fernandez","COL","5.40","5.40","1.00","2.70","12.1%","12.1%","0.0%",".310","1.95",".304","49.0%","223","172","164","10.80","7.67","3.13","6.95","6.07","18341","642759"
"Darien Nunez","LAD","9.39","4.70","2.00","3.52","24.2%","12.1%","12.1%",".276","1.57",".278","51.3%","201","181","122","8.22","7.74","0.48","5.18","4.44","21197","628345"
"Peter Lambert","COL","4.76","3.18","1.50","3.18","10.0%","6.7%","3.3%",".429","2.47",".435","62.5%","230","174","134","11.12","7.76","3.36","5.66","5.40","17969","663567"
"Zack Burdi","- - -","6.30","4.50","1.40","2.70","14.3%","10.2%","4.1%",".310","1.80",".313","82.3%","124","173","164","5.40","7.77","-2.37","7.05","5.56","19159","641420"
"Edgar Garcia","- - -","7.36","4.91","1.50","3.07","16.7%","11.1%","5.6%",".302","1.84",".304","28.6%","284","181","121","12.27","7.81","4.47","5.18","4.92","19276","658305"
"Shelby Miller","- - -","5.68","7.82","0.73","2.13","12.9%","17.7%","-4.8%",".320","2.13",".333","63.0%","220","186","168","9.24","7.83","1.41","7.12","6.65","10197","571946"
"Willians Astudillo","MIN","0.00","4.50","0.00","2.25","0.0%","12.5%","-12.5%",".071","0.75",".000","100.0%","53","187","150","2.25","7.92","-5.67","6.43","6.99","15608","553902"
"Ryan Buchter","ARI","8.82","7.16","1.23","2.76","20.5%","16.7%","3.8%",".254","1.78",".262","75.0%","157","194","160","6.61","7.95","-1.33","6.77","5.73","9456","488748"
"Felix Pena","LAA","10.80","21.60","0.50","0.00","12.5%","25.0%","-12.5%",".583","6.60",".700","36.4%","858","181","259","37.80","7.97","29.83","11.15","8.12","13403","570240"
"Luis Madero","MIA","3.00","6.00","0.50","2.25","7.1%","14.3%","-7.1%",".277","1.75",".250","56.2%","213","192","210","9.00","8.00","1.00","8.87","7.74","20399","650347"
"Jeremy Beasley","TOR","12.54","8.68","1.44","2.89","27.7%","19.1%","8.5%",".194","1.71",".200","65.2%","172","189","162","7.71","8.10","-0.38","6.94","5.40","20205","676886"
"Nick Anderson","TBR","1.50","3.00","0.50","3.00","4.2%","8.3%","-4.2%",".182","1.00",".105","93.8%","109","198","185","4.50","8.17","-3.67","7.95","8.32","18337","623433"
"Tanner Roark","TOR","6.43","2.57","2.50","3.86","16.1%","6.5%","9.7%",".241","1.29",".190","41.7%","143","191","119","6.43","8.17","-1.74","5.12","4.81","8753","543699"
"Elvis Peguero","LAA","0.00","11.57","0.00","0.00","0.0%","17.6%","-17.6%",".538","4.29",".538","36.4%","613","188","263","27.00","8.31","18.69","11.34","8.46","21652","665625"
"Corbin Martin","ARI","7.31","7.88","0.93","2.81","15.1%","16.3%","-1.2%",".324","2.31",".340","61.3%","254","206","163","10.69","8.42","2.27","6.89","6.38","19884","656686"
"Stephen Nogosek","NYM","15.00","0.00","5.00","6.00","41.7%","0.0%","41.7%",".250","1.00",".200","100.0%","150","204","51","6.00","8.50","-2.50","2.19","1.53","19545","668665"
"Miguel Yajure","PIT","6.60","4.20","1.57","3.60","16.2%","10.3%","5.9%",".283","1.60",".256","66.3%","197","201","136","8.40","8.50","-0.10","5.77","5.42","21111","664337"
"Nate Jones","- - -","6.63","5.68","1.17","3.32","16.1%","13.8%","2.3%",".216","1.47",".170","72.9%","137","203","150","5.68","8.54","-2.85","6.35","5.69","4696","518858"
"Jon Duplantier","ARI","8.31","5.54","1.50","3.46","17.1%","11.4%","5.7%",".317","2.08",".326","45.5%","313","211","134","13.15","8.63","4.52","5.67","5.30","19546","641541"
"Brandon Dickson","STL","4.50","0.00","1.00","4.50","10.0%","0.0%","10.0%",".500","2.50",".500","55.6%","330","209","114","13.50","8.67","4.83","4.82","4.24","6979","505447"
"Preston Guilmet","MIA","4.50","0.00","1.00","4.50","14.3%","0.0%","14.3%",".286","1.00",".200","100.0%","107","209","93","4.50","8.67","-4.17","3.93","4.54","7303","543258"
"Brady Lail","SEA","4.50","0.00","1.00","4.50","10.0%","0.0%","10.0%",".400","2.00",".375","38.5%","326","207","153","13.50","8.67","4.83","6.58","5.34","14707","621078"
"Darren McCaughan","SEA","2.00","4.00","0.50","3.00","5.1%","10.3%","-5.1%",".235","1.33",".172","56.8%","193","208","152","8.00","8.73","-0.73","6.55","6.49","20038","670766"
"Adrian Morejon","SDP","5.79","3.86","1.50","3.86","15.0%","10.0%","5.0%",".278","1.50",".231","100.0%","97","210","101","3.86","8.74","-4.88","4.30","4.94","20039","670970"
"Nivaldo Rodriguez","HOU","3.68","4.91","0.75","2.45","9.7%","12.9%","-3.2%",".167","1.09",".105","100.0%","57","206","149","2.45","8.76","-6.31","6.42","5.80","22449","670550"
"Robert Stock","- - -","9.00","9.00","1.00","3.00","20.0%","20.0%","0.0%",".286","2.11",".304","75.9%","195","212","153","8.00","8.84","-0.84","6.46","6.45","6576","476594"
"JoJo Romero","PHI","8.00","4.00","2.00","4.00","18.2%","9.1%","9.1%",".308","1.78",".296","78.9%","166","204","109","7.00","8.84","-1.84","4.63","4.26","19574","668941"
"Cory Abbott","CHC","6.23","5.71","1.09","3.63","14.6%","13.4%","1.2%",".282","1.79",".250","75.5%","162","214","152","6.75","8.94","-2.19","6.44","5.89","20277","676265"
"Jake Newberry","KCR","10.38","6.23","1.67","4.15","20.8%","12.5%","8.3%",".476","3.00",".571","49.0%","369","209","107","16.62","8.94","7.68","4.57","4.75","15136","623470"
"Mike Fiers","OAK","4.82","3.86","1.25","3.86","11.1%","8.9%","2.2%",".366","2.04",".344","82.1%","187","214","145","7.71","8.96","-1.24","6.22","5.92","7754","571666"
"Jordan Weems","- - -","11.12","9.53","1.17","3.18","23.3%","20.0%","3.3%",".261","2.12",".286","29.4%","380","218","140","15.88","8.99","6.89","5.96","5.67","13190","607179"
"T.J. Zeuch","TOR","4.80","5.40","0.89","3.60","10.8%","12.2%","-1.4%",".323","2.00",".294","64.8%","147","213","154","6.60","9.10","-2.50","6.61","6.24","19269","643615"
"Brett Phillips","TBR","0.00","18.00","0.00","0.00","0.0%","28.6%","-28.6%",".400","4.00",".400","75.0%","218","222","254","9.00","9.17","-0.17","10.93","10.10","14735","621433"
"Yermin Mercedes","CHW","0.00","18.00","0.00","0.00","0.0%","28.6%","-28.6%",".600","5.00",".600","80.0%","206","204","254","9.00","9.17","-0.17","10.93","11.03","17423","606213"
"Bernardo Flores Jr.","STL","0.00","18.00","0.00","0.00","0.0%","66.7%","-66.7%","1.000","3.00","1.000","66.7%","220","221","217","9.00","9.17","-0.17","9.17","","19561","641576"
"Brad Peacock","BOS","5.06","5.06","1.00","3.38","11.5%","11.5%","0.0%",".273","1.69",".235","13.9%","331","212","184","15.19","9.17","6.02","7.93","6.54","5401","502748"
"Jake Jewell","CHC","9.00","4.50","2.00","4.50","19.6%","9.8%","9.8%",".391","2.30",".419","68.8%","238","219","113","9.90","9.17","0.73","4.79","4.51","16958","657228"
"Andres Munoz","SEA","13.50","27.00","0.50","0.00","25.0%","50.0%","-25.0%",".000","3.00",".000","100.0%","0","219","213","0.00","9.17","-9.17","9.17","13.09","20373","662253"
"Hans Crouse","PHI","2.57","9.00","0.29","2.57","6.3%","21.9%","-15.6%",".160","1.57",".095","85.4%","122","215","210","5.14","9.31","-4.17","8.88","9.39","22192","668968"
"Eric Sogard","CHC","2.08","0.00","1.00","4.15","4.8%","0.0%","4.8%",".350","1.62",".294","96.2%","150","225","186","6.23","9.40","-3.17","7.88","7.03","7927","519299"
"Brent Honeywell","TBR","8.31","6.23","1.33","4.15","19.0%","14.3%","4.8%",".278","1.85",".250","76.9%","201","227","127","8.31","9.40","-1.09","5.44","5.48","16466","641703"
"Alex Blandino","CIN","2.45","9.82","0.25","2.45","5.6%","22.2%","-16.7%",".286","2.18",".250","45.5%","222","212","219","9.82","9.44","0.38","9.27","8.84","16271","607468"
"Drew Carlton","DET","2.45","9.82","0.25","2.45","5.3%","21.1%","-15.8%",".400","2.73",".385","93.0%","113","221","226","4.91","9.44","-4.53","9.75","8.98","19868","656290"
"Connor Seabold","BOS","0.00","6.00","0.00","3.00","0.0%","16.7%","-16.7%",".300","1.67",".222","83.3%","131","219","175","6.00","9.50","-3.50","7.52","8.76","19695","657756"
"Sandy Leon","MIA","3.00","1.50","2.00","4.50","7.7%","3.8%","3.8%",".280","1.33",".200","78.9%","178","229","154","7.50","9.50","-2.00","6.53","5.73","5273","506702"
"Carl Edwards Jr.","- - -","9.53","4.76","2.00","4.76","19.4%","9.7%","9.7%",".393","2.47",".421","71.4%","253","225","134","11.12","9.52","1.59","5.75","4.72","13607","605218"
"Andrew Albers","MIN","5.68","4.26","1.33","4.26","13.5%","10.1%","3.4%",".304","1.74",".259","84.1%","178","227","131","7.58","9.64","-2.06","5.62","5.64","7853","452027"
"Kyle Wright","ATL","8.53","7.11","1.20","2.84","17.1%","14.3%","2.9%",".269","1.89",".278","68.2%","234","232","197","9.95","9.64","0.30","8.32","5.92","19665","657140"
"David Paulino","PHI","0.00","0.00","0.00","4.50","0.0%","0.0%","0.0%",".333","1.50",".250","62.5%","213","224","158","9.00","9.67","-0.67","6.70","7.00","17418","600944"
"David Hess","- - -","8.10","4.95","1.64","4.50","17.6%","10.8%","6.9%",".356","2.15",".355","66.7%","236","233","152","9.90","9.67","0.23","6.43","5.36","16130","605276"
"Jerad Eickhoff","NYM","5.95","4.58","1.30","4.12","12.5%","9.6%","2.9%",".330","2.03",".304","62.5%","217","235","158","8.69","9.78","-1.09","6.70","5.97","12664","595191"
"Ryan Weber","- - -","7.45","3.72","2.00","4.66","17.8%","8.9%","8.9%",".375","1.97",".370","53.8%","268","228","106","12.10","9.79","2.31","4.53","4.29","10160","543901"
"Jacob Latz","TEX","7.71","0.00","4.00","5.79","21.1%","0.0%","21.1%",".263","1.07",".167","100.0%","133","224","113","5.79","9.81","-4.03","4.86","4.59","21306","656641"
"Dan Altavilla","SDP","13.50","0.00","2.00","6.75","40.0%","0.0%","40.0%",".200","0.75",".000","100.0%","170","238","97","6.75","9.92","-3.17","4.14","3.42","16507","656186"
"Spencer Strider","ATL","0.00","3.86","0.00","3.86","0.0%","11.1%","-11.1%",".250","1.29",".143","100.0%","91","241","195","3.86","10.03","-6.17","8.24","8.67","27498","675911"
"Colten Brewer","BOS","9.00","27.00","0.33","0.00","11.1%","33.3%","-22.2%",".667","7.00",".800","42.9%","785","235","236","36.00","10.17","25.83","10.17","9.11","12997","605155"
"Ryan Feltner","COL","8.53","7.11","1.20","4.26","18.2%","15.2%","3.0%",".333","2.21",".333","64.8%","235","231","176","11.37","10.28","1.09","7.46","6.52","21446","663372"
"R.J. Alaniz","CIN","10.13","10.13","1.00","3.38","23.1%","23.1%","0.0%",".111","1.50",".000","100.0%","76","231","175","3.38","10.30","-6.92","7.40","6.32","10819","595798"
"Beau Burrows","- - -","6.55","8.18","0.80","4.09","13.8%","17.2%","-3.4%",".333","2.36",".314","42.1%","325","243","204","13.91","10.35","3.56","8.77","7.36","18873","663366"
"Ryan Castellani","COL","5.40","10.80","0.50","2.70","11.8%","23.5%","-11.8%",".417","2.70",".444","93.0%","112","233","203","5.40","10.37","-4.97","8.59","8.21","16377","624418"
"Jorge Guzman","MIA","16.20","32.40","0.50","0.00","20.0%","40.0%","-20.0%",".444","6.00",".667","40.0%","769","250","296","32.40","10.37","22.03","12.49","10.69","17505","660422"
"Trevor Hildenberger","NYM","15.43","11.57","1.33","3.86","28.6%","21.4%","7.1%",".300","2.57",".400","53.6%","386","251","187","15.43","10.46","4.97","7.91","5.41","17002","657610"
"Thomas Szapucki","NYM","9.82","7.36","1.33","4.91","20.0%","15.0%","5.0%",".412","2.73",".455","55.6%","368","253","127","14.73","10.53","4.19","5.37","5.22","21065","663378"
"Mike Kickham","LAD","9.00","4.50","2.00","4.50","16.7%","8.3%","8.3%",".500","3.00",".571","71.4%","330","250","161","13.50","10.67","2.83","6.82","4.64","11618","592464"
"Kutter Crawford","BOS","9.00","9.00","1.00","4.50","15.4%","15.4%","0.0%",".455","3.50",".500","35.7%","490","246","199","22.50","10.67","11.83","8.58","6.99","20531","676710"
"Brooks Kriske","- - -","8.74","4.76","1.83","5.56","19.6%","10.7%","8.9%",".347","2.03",".323","35.2%","334","252","144","14.29","11.11","3.18","6.20","4.90","21189","621139"
"Matt Bush","TEX","11.25","2.25","5.00","6.75","29.4%","5.9%","23.5%",".250","1.25",".125","100.0%","156","255","115","6.75","11.17","-4.42","4.95","3.58","1246","456713"
"Justin Topa","MIL","2.70","2.70","1.00","5.40","4.3%","4.3%","0.0%",".545","3.90",".526","19.6%","706","265","195","29.70","11.27","18.43","8.23","6.01","15145","623437"
"Javy Guerra","WSN","6.00","4.50","1.33","4.50","10.8%","8.1%","2.7%",".387","2.50",".375","36.2%","392","265","177","16.50","11.34","5.16","7.48","5.55","7407","457915"
"Stephen Tarpley","NYM","0.00","18.00","0.00","0.00","0.0%","50.0%","-50.0%","1.000","3.00","1.000","50.0%","450","292","288","18.00","12.17","5.83","12.17","","15859","605501"
"Ronald Torreyes","PHI","3.38","0.00","1.00","6.75","7.1%","0.0%","7.1%",".429","2.25",".364","62.5%","320","282","167","13.50","12.17","1.33","7.05","6.14","11400","591720"
"Austin Slater","SFG","0.00","27.00","0.00","0.00","0.0%","50.0%","-50.0%",".000","3.00",".000","100.0%","0","302","414","0.00","12.17","-12.17","17.46","18.13","16153","596103"
"Kaleb Ort","BOS","0.00","27.00","0.00","0.00","0.0%","33.3%","-33.3%",".500","6.00",".500","100.0%","0","280","405","0.00","12.17","-12.17","17.46","12.75","20061","672391"
"Francisco Mejia","TBR","0.00","0.00","0.00","4.50","0.0%","0.0%","0.0%",".500","3.00",".455","30.3%","654","306","246","27.00","12.67","14.33","10.58","6.06","16403","642336"
"Brandyn Sittinger","ARI","1.93","3.86","0.50","5.79","4.8%","9.5%","-4.8%",".278","1.50",".143","100.0%","183","319","209","7.71","13.03","-5.31","8.83","7.43","19192","670087"
"Mauricio Llovera","PHI","9.45","5.40","1.75","6.75","20.0%","11.4%","8.6%",".333","2.10",".278","100.0%","224","303","166","9.45","13.07","-3.62","7.03","5.08","20080","661440"
"Wilmer Difo","PIT","4.50","13.50","0.33","4.50","5.6%","16.7%","-11.1%",".600","6.00",".615","37.7%","846","312","283","36.00","13.17","22.83","11.96","7.87","14320","594694"
"Zack Godley","MIL","13.50","13.50","1.00","5.40","25.0%","25.0%","0.0%",".286","2.70",".286","41.7%","385","315","182","16.20","13.37","2.83","7.69","6.76","14862","643327"
"Mac Sceroler","BAL","12.91","8.22","1.57","7.04","22.9%","14.6%","8.3%",".375","2.87",".391","54.8%","319","297","165","14.09","13.60","0.48","7.11","4.97","22218","669135"
"Jesse Hahn","KCR","8.10","10.80","0.75","5.40","15.8%","21.1%","-5.3%",".357","2.70",".333","69.4%","300","319","173","13.50","13.67","-0.17","7.46","6.72","13287","534910"
"Manny Barreda","BAL","6.75","6.75","1.00","6.75","14.3%","14.3%","0.0%",".333","2.25",".250","62.5%","306","298","214","13.50","13.67","-0.17","9.21","7.18","10148","518435"
"Kyle Lobstein","WSN","6.75","6.75","1.00","6.75","12.5%","12.5%","0.0%",".429","3.00",".400","38.5%","481","320","155","20.25","13.67","6.58","6.57","5.65","9178","543456"
"Jay Flaa","- - -","10.13","10.13","1.00","6.75","23.1%","23.1%","0.0%",".300","2.25",".200","62.5%","317","332","163","13.50","14.05","-0.55","6.94","6.41","18140","664852"
"Andrew Romine","CHC","9.00","0.00","1.00","9.00","20.0%","0.0%","20.0%",".400","2.00",".333","100.0%","217","339","111","9.00","14.17","-5.17","4.70","3.96","1159","461865"
"Andy Burns","LAD","9.00","0.00","1.00","9.00","16.7%","0.0%","16.7%",".500","3.00",".500","62.5%","440","332","69","18.00","14.17","3.83","2.93","3.92","12779","542992"
"Luke Maile","MIL","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".400","2.00",".250","100.0%","214","381","158","9.00","16.17","-7.17","6.70","5.59","13355","571912"
"Anthony Bemboom","LAA","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".429","3.00",".333","62.5%","408","366","156","18.00","16.17","1.83","6.70","6.25","13854","621532"
"Austin Wynns","BAL","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".250","1.00",".000","100.0%","204","353","156","9.00","16.17","-7.17","6.70","8.63","15271","642851"
