"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Mike Minor","CIN","6.98","3.67","1.90","2.20","16.7%","8.8%","7.9%",".294","1.63",".312","71.2%","141","145","130","6.06","6.18","-0.12","5.21","4.94","10021","501985"
"Kervin Castro","- - -","8.03","5.11","1.57","2.19","19.3%","12.3%","7.0%",".300","1.78",".333","44.9%","260","158","118","10.22","6.19","4.02","4.71","4.56","21656","665645"
"Joe Smith","MIN","5.60","2.96","1.89","2.30","13.9%","7.4%","6.6%",".295","1.54",".295","75.3%","119","161","111","4.61","6.30","-1.69","4.37","4.12","3281","501925"
"Casey Lawrence","TOR","5.50","2.00","2.75","2.50","13.9%","5.1%","8.9%",".311","1.50",".310","61.9%","195","162","115","7.50","6.33","1.17","4.53","4.35","11121","596271"
"Cory Abbott","WSN","8.44","4.69","1.80","2.25","20.8%","11.6%","9.3%",".237","1.44",".248","76.9%","131","158","142","5.25","6.36","-1.11","5.70","4.98","20277","676265"
"Jackson Kowar","KCR","9.77","6.32","1.55","2.30","20.7%","13.4%","7.3%",".380","2.43",".460","64.8%","240","162","116","9.77","6.37","3.40","4.56","4.42","21549","663804"
"Mike Mayers","LAA","7.99","3.20","2.50","2.66","20.2%","8.1%","12.1%",".256","1.38",".259","72.5%","144","158","117","5.68","6.37","-0.68","4.62","4.12","15451","594577"
"Hanser Alberto","LAD","0.82","2.45","0.33","1.64","2.1%","6.4%","-4.3%",".233","1.18",".200","80.4%","103","157","190","4.09","6.39","-2.29","7.66","7.81","11902","593643"
"Connor Seabold","BOS","9.33","3.93","2.38","2.45","19.4%","8.2%","11.2%",".402","2.35",".476","56.4%","275","162","140","11.29","6.39","4.91","5.50","4.63","19695","657756"
"Jimmy Yacabonis","- - -","13.50","6.43","2.10","2.57","28.8%","13.7%","15.1%",".328","2.14",".444","64.4%","212","163","122","8.36","6.40","1.96","4.80","3.85","15157","642231"
"Elieser Hernandez","MIA","8.66","3.18","2.73","2.74","21.6%","7.9%","13.7%",".266","1.43",".277","67.8%","154","159","126","6.35","6.40","-0.05","5.05","4.43","16933","622694"
"Trevor Kelley","MIL","8.75","3.42","2.56","2.66","21.5%","8.4%","13.1%",".260","1.44",".273","72.5%","150","158","114","6.08","6.41","-0.32","4.56","3.90","18454","665001"
"Kohei Arihara","TEX","6.30","4.95","1.27","1.80","13.0%","10.2%","2.8%",".383","2.35",".421","63.1%","243","161","133","9.45","6.41","3.04","5.22","5.09","27505","685503"
"Michael Feliz","BOS","10.80","5.40","2.00","2.70","30.8%","15.4%","15.4%",".091","0.90",".000","62.5%","66","163","75","2.70","6.41","-3.71","2.96","3.28","11903","593140"
"Josh Rogers","WSN","4.10","3.76","1.09","2.05","10.6%","9.7%","0.9%",".235","1.33",".214","75.2%","128","159","148","5.13","6.42","-1.29","5.93","5.82","18510","642028"
"Max Meyer","MIA","9.00","3.00","3.00","3.00","23.1%","7.7%","15.4%",".292","1.50",".313","64.5%","181","160","102","7.50","6.45","1.05","4.09","3.93","27474","676974"
"Miguel Sanchez","MIL","6.08","5.40","1.13","2.03","15.5%","13.8%","1.7%",".240","1.50",".237","82.3%","100","160","120","4.05","6.49","-2.44","4.78","4.87","20074","667376"
"Adam Oller","OAK","5.57","4.72","1.18","2.06","13.6%","11.6%","2.1%",".277","1.63",".279","68.5%","168","172","154","6.30","6.50","-0.21","6.06","5.83","20132","670124"
"Drew VerHagen","STL","7.48","5.82","1.29","2.08","17.0%","13.2%","3.8%",".297","1.89",".324","68.6%","168","165","137","6.65","6.53","0.12","5.51","5.09","13424","572403"
"Christian Bethancourt","- - -","2.25","2.25","1.00","2.25","5.3%","5.3%","0.0%",".333","1.75",".313","100.0%","60","174","199","2.25","6.61","-4.36","7.80","7.26","10028","542194"
"Kirk McCarty","CLE","6.21","3.11","2.00","2.63","16.4%","8.2%","8.2%",".255","1.33",".241","78.7%","118","172","123","4.54","6.64","-2.10","4.85","4.57","20555","668948"
"Alcides Escobar","WSN","0.00","5.40","0.00","0.00","0.0%","10.0%","-10.0%",".375","2.40",".375","60.0%","269","166","189","10.80","6.71","4.09","7.60","6.47","6310","444876"
"Ethan Small","MIL","9.95","11.37","0.88","1.42","21.2%","24.2%","-3.0%",".320","2.53",".412","75.3%","176","167","152","7.11","6.74","0.36","6.09","6.76","26364","663629"
"Aaron Brooks","STL","6.75","1.93","3.50","2.89","16.3%","4.7%","11.6%",".275","1.39",".267","61.2%","194","171","116","7.71","6.76","0.96","4.64","4.06","12272","605156"
"Vladimir Gutierrez","CIN","7.12","5.89","1.21","1.96","16.2%","13.4%","2.8%",".309","1.91",".339","69.4%","177","160","157","7.61","6.82","0.79","6.29","5.64","19278","661269"
"Spencer Howard","TEX","7.65","3.58","2.13","2.87","17.9%","8.4%","9.5%",".307","1.73",".319","67.1%","190","172","122","7.41","6.83","0.58","4.81","4.63","23252","675921"
"Tommy Milone","SEA","2.70","3.24","0.83","2.16","7.2%","8.7%","-1.4%",".226","1.20",".189","71.4%","148","182","166","5.40","6.89","-1.49","6.53","6.32","7608","543548"
"Sean Newcomb","- - -","9.11","6.18","1.47","2.60","20.9%","14.2%","6.7%",".287","1.88",".316","58.8%","223","176","127","8.78","6.91","1.88","5.07","4.79","16943","656794"
"Ray Kerr","SDP","5.40","7.20","0.75","1.80","14.3%","19.0%","-4.8%",".176","1.40",".154","35.7%","232","173","174","9.00","6.91","2.09","6.98","6.94","23809","678061"
"Alex Wells","BAL","14.73","0.00","6.00","4.91","37.5%","0.0%","37.5%",".313","1.36",".375","100.0%","128","178","46","4.91","6.93","-2.02","1.86","1.43","19845","649144"
"Rico Garcia","BAL","2.25","3.38","0.67","2.25","5.7%","8.6%","-2.9%",".250","1.38",".214","85.4%","118","179","176","4.50","6.99","-2.49","6.88","6.59","20023","670329"
"Chris Ellis","BAL","4.15","12.46","0.33","0.00","8.0%","24.0%","-16.0%",".278","2.54",".313","58.3%","271","181","224","10.38","7.04","3.35","8.74","8.37","16125","595939"
"Matt Dermody","CHC","9.00","18.00","0.50","0.00","14.3%","28.6%","-14.3%",".400","4.00",".500","50.0%","459","181","177","18.00","7.11","10.89","7.11","8.12","14844","571616"
"Shane Greene","- - -","6.00","3.00","2.00","3.00","15.4%","7.7%","7.7%",".250","1.33",".222","76.9%","154","177","145","6.00","7.11","-1.11","5.74","5.69","10756","572888"
"A.J. Alexy","TEX","7.71","11.57","0.67","1.29","15.8%","23.7%","-7.9%",".345","2.71",".409","56.8%","297","179","150","11.57","7.11","4.46","5.89","6.71","22343","669935"
"Andrew Nardi","MIA","14.73","8.59","1.71","3.07","28.9%","16.9%","12.0%",".362","2.66",".500","68.8%","237","177","125","9.82","7.14","2.68","5.02","4.30","25942","677053"
"Anderson Espinoza","CHC","9.33","7.85","1.19","1.96","22.4%","18.8%","3.5%",".215","1.64",".238","81.0%","138","182","140","5.40","7.15","-1.75","5.60","5.23","18593","659262"
"Carson Kelly","ARI","0.00","3.86","0.00","1.93","0.0%","8.3%","-8.3%",".409","2.36",".381","72.9%","188","185","196","7.71","7.18","0.53","7.89","7.79","13620","608348"
"Ryan Burr","CHW","7.00","4.00","1.75","3.00","17.9%","10.3%","7.7%",".229","1.33",".200","64.1%","153","178","115","6.00","7.22","-1.22","4.54","4.36","17536","621114"
"Kirby Yates","ATL","7.71","6.43","1.20","2.57","18.2%","15.2%","3.0%",".214","1.57",".200","85.4%","126","184","162","5.14","7.26","-2.11","6.50","5.46","9073","489446"
"Dusten Knight","TBR","7.36","3.27","2.25","3.27","18.4%","8.2%","10.2%",".244","1.36",".219","74.5%","153","192","117","5.73","7.29","-1.57","4.59","4.21","16537","643400"
"Huascar Ynoa","ATL","10.80","8.10","1.33","2.70","21.6%","16.2%","5.4%",".355","2.55",".429","49.3%","331","186","119","13.50","7.31","6.19","4.74","5.05","20468","660623"
"Thomas Szapucki","- - -","10.80","4.20","2.57","3.60","26.9%","10.4%","16.4%",".317","1.73",".361","79.5%","185","186","102","7.20","7.31","-0.11","4.09","3.62","21065","663378"
"Matt Swarmer","CHC","9.53","5.29","1.80","3.18","23.5%","13.1%","10.5%",".248","1.56",".247","74.6%","128","187","117","5.03","7.35","-2.32","4.68","4.52","19705","664161"
"Oliver Perez","ARI","2.25","2.25","1.00","2.25","4.2%","4.2%","0.0%",".364","2.25",".350","11.6%","385","189","185","15.75","7.36","8.39","7.44","5.77","1514","424144"
"Travis Lakins Sr.","BAL","6.97","5.23","1.33","2.61","16.0%","12.0%","4.0%",".326","1.94",".344","59.5%","250","189","146","9.58","7.37","2.21","5.75","5.07","18600","664042"
"Heath Hembree","- - -","6.95","6.95","1.00","2.45","15.9%","15.9%","0.0%",".289","1.95",".299","69.4%","180","184","154","7.36","7.43","-0.07","6.17","5.82","11632","592390"
"Tanner Tully","CLE","3.00","9.00","0.33","1.50","6.7%","20.0%","-13.3%",".333","2.33",".333","79.4%","156","197","202","6.00","7.61","-1.61","7.91","7.70","19518","668684"
"Francisco Perez","WSN","7.27","9.35","0.78","2.08","14.6%","18.8%","-4.2%",".333","2.54",".367","78.1%","181","188","170","7.27","7.61","-0.34","6.83","6.23","21018","660906"
"Sergio Romo","- - -","7.00","3.00","2.33","3.50","17.7%","7.6%","10.1%",".260","1.39",".231","59.2%","204","200","138","7.50","7.61","-0.11","5.44","5.02","9817","489265"
"Matt Reynolds","CIN","0.00","0.00","0.00","0.00","0.0%","0.0%","0.0%",".429","2.25",".429","80.0%","157","178","271","6.75","7.61","-0.86","10.94","5.92","13788","608703"
"Jose Marte","LAA","12.27","14.73","0.83","1.64","25.9%","31.0%","-5.2%",".200","2.36",".261","73.3%","186","191","176","7.36","7.66","-0.29","6.91","7.34","21761","665896"
"Jared Solomon","CIN","9.72","5.40","1.80","3.24","23.1%","12.8%","10.3%",".242","1.56",".238","40.8%","251","182","140","10.80","7.79","3.01","5.60","4.48","23425","676660"
"Kolby Allard","TEX","8.14","2.57","3.17","3.86","21.8%","6.9%","14.9%",".263","1.29",".231","71.4%","187","198","109","7.29","7.87","-0.59","4.28","3.81","18694","663465"
"Jesus Cruz","ATL","6.23","4.15","1.50","3.12","15.4%","10.3%","5.1%",".235","1.38",".200","79.5%","153","202","133","6.23","7.96","-1.73","5.34","4.77","20042","672911"
"Luis Patino","TBR","4.95","5.85","0.85","2.70","11.2%","13.3%","-2.0%",".310","1.95",".299","69.6%","217","211","175","8.10","8.01","0.09","6.85","6.35","22815","672715"
"Alec Mills","CHC","5.60","1.53","3.67","3.57","13.1%","3.6%","9.5%",".359","1.75",".350","57.9%","247","204","137","9.68","8.04","1.64","5.48","4.61","13834","621219"
"Arodys Vizcaino","KCR","4.76","11.12","0.43","1.59","10.3%","24.1%","-13.8%",".182","1.94",".167","72.9%","156","206","214","6.35","8.05","-1.70","8.37","8.13","5498","527055"
"Luke Barker","MIL","6.75","0.00","3.00","4.50","15.8%","0.0%","15.8%",".368","1.75",".357","47.6%","278","200","69","11.25","8.11","3.14","2.72","2.96","19609","673316"
"Josh Harrison","CHW","6.00","6.00","1.00","3.00","11.1%","11.1%","0.0%",".563","3.67",".615","52.1%","460","200","172","18.00","8.11","9.89","6.74","5.61","8202","543281"
"Sam Clay","- - -","8.44","6.75","1.25","1.69","17.2%","13.8%","3.4%",".190","1.50",".200","56.6%","210","202","157","8.44","8.17","0.26","6.29","4.09","16279","621348"
"Elvin Rodriguez","DET","7.58","4.55","1.67","3.64","17.5%","10.5%","7.0%",".331","1.92",".333","55.8%","276","215","137","10.62","8.30","2.31","5.39","4.99","20962","660730"
"Justin Dunn","CIN","6.10","4.94","1.24","3.19","15.2%","12.3%","2.9%",".271","1.58",".244","84.7%","142","194","149","6.10","8.31","-2.21","5.99","5.75","19268","643290"
"Tyler Clippard","WSN","7.20","7.20","1.00","1.80","14.3%","14.3%","0.0%",".286","2.00",".313","77.6%","179","205","208","7.20","8.31","-1.11","8.38","5.71","5640","461325"
"Jake Brentz","KCR","15.19","16.88","0.90","1.69","23.7%","26.3%","-2.6%",".407","3.94",".588","34.0%","581","214","180","23.63","8.36","15.26","7.04","6.53","17783","641394"
"Matt Koch","SEA","6.23","2.08","3.00","4.15","15.8%","5.3%","10.5%",".278","1.38",".231","62.5%","228","223","131","8.31","8.42","-0.11","5.15","4.85","13420","571863"
"Anthony Castro","CLE","8.10","6.75","1.20","3.38","18.5%","15.4%","3.1%",".345","2.18",".368","63.6%","193","218","124","7.43","8.44","-1.01","4.89","4.96","19789","621593"
"Bryan Hoeing","MIA","4.26","3.55","1.20","3.55","9.8%","8.2%","1.6%",".339","1.89",".311","41.2%","292","211","125","12.08","8.48","3.60","4.99","5.00","26304","663773"
"Ethan Roberts","CHC","10.57","7.04","1.50","3.52","23.7%","15.8%","7.9%",".323","2.09",".368","78.1%","209","218","121","8.22","8.59","-0.37","4.86","4.59","24930","681799"
"Matthew Batten","SDP","4.50","0.00","1.00","4.50","12.5%","0.0%","12.5%",".250","1.00",".167","100.0%","116","215","163","4.50","8.61","-4.11","6.55","8.13","20157","676946"
"Jose Butto","NYM","11.25","4.50","2.50","4.50","21.7%","8.7%","13.0%",".429","2.75",".500","48.8%","406","215","127","15.75","8.61","7.14","5.07","4.61","23313","676130"
"Silvino Bracho","ATL","8.31","2.08","4.00","4.15","22.2%","5.6%","16.7%",".188","0.92",".100","90.9%","153","220","109","6.23","8.65","-2.42","4.36","3.43","15051","611093"
"JC Mejia","MIL","3.86","19.29","0.20","0.00","6.3%","31.3%","-25.0%",".455","4.29",".500","40.0%","572","214","231","23.14","8.68","14.46","9.32","9.93","20617","650496"
"Francisco Morales","PHI","5.40","10.80","0.50","1.80","14.3%","28.6%","-14.3%",".143","1.60",".100","52.6%","178","212","174","7.20","8.71","-1.51","7.00","7.91","22913","672839"
"Dereck Rodriguez","MIN","4.70","4.70","1.00","3.52","11.8%","11.8%","0.0%",".233","1.43",".174","88.2%","91","224","142","3.52","8.72","-5.20","5.57","5.39","14509","605446"
"Victor Caratini","MIL","0.00","9.00","0.00","0.00","0.0%","14.3%","-14.3%",".400","3.00",".400","25.0%","668","225","299","27.00","9.11","17.89","12.07","7.67","14968","605170"
"Ian Hamilton","MIN","0.00","3.38","0.00","3.38","0.0%","9.1%","-9.1%",".300","1.50",".222","76.9%","175","234","150","6.75","9.11","-2.36","5.90","6.91","19261","641656"
"Yu Chang","TBR","0.00","0.00","0.00","4.50","0.0%","0.0%","0.0%",".545","3.00",".500","65.2%","361","253","155","13.50","9.61","3.89","6.07","5.92","14773","644374"
"Luis Torrens","SEA","0.00","0.00","0.00","4.50","0.0%","0.0%","0.0%",".300","1.50",".222","62.5%","123","255","193","4.50","9.61","-5.11","7.55","7.05","15905","620443"
"Daniel Duarte","CIN","6.75","10.13","0.67","3.38","14.3%","21.4%","-7.1%",".273","2.25",".250","65.2%","236","230","220","10.13","9.86","0.26","8.87","7.93","17480","650960"
"Greg Holland","TEX","9.64","1.93","5.00","5.79","25.0%","5.0%","20.0%",".316","1.50",".273","71.4%","198","251","73","7.71","9.97","-2.26","2.88","2.83","7196","518813"
"Jerad Eickhoff","PIT","8.31","2.08","4.00","4.15","14.8%","3.7%","11.1%",".435","2.54",".471","35.7%","502","249","160","20.77","10.04","10.73","6.43","4.44","12664","595191"
"Robbie Erlin","LAD","4.50","4.50","1.00","4.50","11.1%","11.1%","0.0%",".250","1.50",".167","62.5%","227","247","145","9.00","10.11","-1.11","5.83","5.73","10354","572362"
"Jackie Bradley Jr.","BOS","9.00","27.00","0.33","0.00","14.3%","42.9%","-28.6%",".250","4.00",".333","75.0%","219","257","297","9.00","10.11","-1.11","11.59","11.99","12984","598265"
"Phillip Diehl","CIN","4.76","4.76","1.00","4.76","10.7%","10.7%","0.0%",".320","1.94",".263","58.8%","259","246","175","11.12","10.52","0.59","7.04","6.29","20030","670426"
"Michael A. Taylor","KCR","9.00","9.00","1.00","4.50","15.4%","15.4%","0.0%",".455","3.50",".500","89.3%","222","272","181","9.00","10.61","-1.61","7.07","5.67","11489","572191"
"Frank German","BOS","9.00","9.00","1.00","4.50","17.4%","17.4%","0.0%",".368","2.75",".385","36.6%","438","270","142","18.00","10.61","7.39","5.59","5.39","24750","681464"
"A.J. Ladwig","MIA","0.00","0.00","0.00","5.40","0.0%","0.0%","0.0%",".400","1.80",".308","62.5%","261","271","122","10.80","10.91","-0.11","4.89","5.26","16266","607609"
"T.J. Zeuch","CIN","4.22","5.91","0.71","4.22","7.8%","10.9%","-3.1%",".444","2.91",".432","59.3%","353","259","179","15.19","11.08","4.11","7.21","6.07","19269","643615"
"Austin Wynns","SFG","0.00","4.50","0.00","4.50","0.0%","10.0%","-10.0%",".333","2.00",".250","38.5%","342","287","207","13.50","11.11","2.39","8.31","8.03","15271","642851"
"Connor Sadzeck","MIL","6.00","3.00","2.00","6.00","15.4%","7.7%","7.7%",".333","1.67",".250","90.9%","223","282","167","9.00","11.45","-2.45","6.73","6.56","13483","592712"
"Thomas Hatch","TOR","7.71","3.86","2.00","5.79","15.4%","7.7%","7.7%",".522","3.00",".563","46.3%","502","299","117","19.29","11.68","7.60","4.60","4.31","19264","641672"
"Chad Pinder","OAK","0.00","18.00","0.00","0.00","0.0%","28.6%","-28.6%",".500","4.00",".500","40.0%","721","321","348","27.00","12.11","14.89","13.59","10.69","15191","640461"
"Locke St. John","CHC","18.00","0.00","4.00","9.00","44.4%","0.0%","44.4%",".333","1.50",".333","0.0%","344","307","53","13.50","12.11","1.39","2.07","1.80","16850","657766"
"Nicklaus Snyder","TEX","0.00","27.00","0.00","0.00","0.0%","42.9%","-42.9%",".250","4.00",".250","50.0%","462","306","387","18.00","12.11","5.89","15.07","14.42","23493","676766"
"Nash Walters","LAA","0.00","27.00","0.00","0.00","0.0%","33.3%","-33.3%",".500","6.00",".500","100.0%","0","303","310","0.00","12.11","-12.11","12.11","8.90","25413","663534"
"Darwinzon Hernandez","BOS","12.15","10.80","1.13","5.40","20.9%","18.6%","2.3%",".424","3.30",".500","38.0%","525","324","182","21.60","12.71","8.89","7.13","5.42","19848","650382"
"Alejo Lopez","CIN","0.00","0.00","0.00","6.75","0.0%","0.0%","0.0%",".200","0.75",".000","100.0%","157","300","188","6.75","12.86","-6.11","7.55","9.07","21127","664670"
"Chris Mazza","TBR","8.44","10.13","0.83","5.06","14.3%","17.1%","-2.9%",".333","2.81",".316","54.7%","316","344","203","11.81","13.05","-1.24","7.96","5.99","14151","607391"
"Nick Gordon","MIN","0.00","9.82","0.00","4.91","0.0%","16.0%","-16.0%",".476","3.82",".421","44.6%","571","346","288","22.09","13.48","8.61","11.23","9.15","16337","624503"
"Garrett Stubbs","PHI","2.45","2.45","1.00","7.36","5.6%","5.6%","0.0%",".412","2.18",".308","26.3%","424","340","145","17.18","14.02","3.16","5.81","5.37","18067","596117"
"Gerardo Reyes","LAA","0.00","13.50","0.00","4.50","0.0%","25.0%","-25.0%",".333","3.00",".250","100.0%","114","353","309","4.50","14.11","-9.61","12.05","11.00","16306","622103"
"Brett Phillips","TBR","0.00","4.50","0.00","6.75","0.0%","9.1%","-9.1%",".450","2.75",".353","44.1%","481","379","232","18.00","14.36","3.64","9.05","8.01","14735","621433"
"Wil Myers","SDP","0.00","0.00","0.00","7.36","0.0%","0.0%","0.0%",".267","1.09",".083","100.0%","190","363","208","7.36","14.57","-7.20","8.37","8.30","10047","571976"
"Diego Castillo","PIT","4.50","13.50","0.33","4.50","6.7%","20.0%","-13.3%",".545","4.50",".556","23.3%","871","361","238","36.00","14.61","21.39","9.59","6.71","19906","660636"
"Yadier Molina","STL","4.50","0.00","1.00","9.00","8.3%","0.0%","8.3%",".500","3.00",".444","62.5%","454","381","108","18.00","15.11","2.89","4.33","4.69","7007","425877"
"Noah Davis","COL","18.00","9.00","2.00","9.00","28.6%","14.3%","14.3%",".500","4.00",".667","76.9%","394","357","127","18.00","15.11","2.89","5.07","3.82","25862","663562"
"Hunter Gaddis","CLE","6.14","3.68","1.67","8.59","12.5%","7.5%","5.0%",".405","2.45",".320","36.6%","479","400","189","18.41","15.39","3.02","7.42","6.54","25636","683769"
"Tommy Romero","- - -","7.56","9.72","0.78","7.56","15.9%","20.5%","-4.5%",".314","2.40",".190","78.4%","277","393","189","10.80","15.59","-4.79","7.51","6.89","23465","676720"
"Ernie Clement","CLE","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".545","3.00",".444","62.5%","468","419","136","18.00","16.11","1.89","5.33","5.34","20352","676391"
"Sam Howard","PIT","4.50","18.00","0.25","4.50","8.3%","33.3%","-25.0%",".286","3.00",".200","89.3%","218","398","312","9.00","16.11","-7.11","12.57","10.46","16265","607572"
"R.J. Alvarez","NYM","7.71","11.57","0.67","7.71","15.4%","23.1%","-7.7%",".400","3.00",".333","95.2%","298","409","194","11.57","16.40","-4.83","7.79","7.13","13401","571439"
"Bubby Rossman","PHI","9.00","9.00","1.00","9.00","20.0%","20.0%","0.0%",".250","2.00",".000","0.0%","444","414","213","18.00","17.11","0.89","8.55","7.74","17179","657745"
"Tayler Saucedo","TOR","0.00","3.38","0.00","10.13","0.0%","6.7%","-6.7%",".429","2.63",".273","100.0%","351","484","179","13.50","18.86","-5.36","7.01","6.25","17888","642048"
"Whit Merrifield","TOR","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".400","2.00",".250","62.5%","469","491","270","18.00","19.11","-1.11","10.55","6.44","11281","593160"
"Hunter Dozier","KCR","0.00","9.00","0.00","9.00","0.0%","16.7%","-16.7%",".400","3.00",".250","62.5%","443","490","232","18.00","19.11","-1.11","9.07","7.67","15117","641531"
"Mike Ford","ATL","0.00","9.00","0.00","9.00","0.0%","20.0%","-20.0%",".250","2.00",".000","0.0%","441","483","225","18.00","19.11","-1.11","9.07","9.13","15585","645801"
"Donovan Walton","SFG","0.00","9.00","0.00","9.00","0.0%","14.3%","-14.3%",".500","4.00",".400","38.5%","684","492","189","27.00","19.11","7.89","7.59","6.80","19314","622268"
"Frank Schwindel","CHC","0.00","3.00","0.00","12.00","0.0%","5.6%","-5.6%",".471","3.00",".308","88.2%","459","542","237","18.00","21.45","-3.45","9.54","9.13","15351","643524"
"Josh VanMeter","PIT","0.00","6.00","0.00","15.00","0.0%","7.4%","-7.4%",".600","5.67",".500","40.0%","943","661","249","39.00","26.78","12.22","10.05","6.87","15170","642165"
"Zack Britton","NYY","13.50","81.00","0.17","0.00","11.1%","66.7%","-55.6%",".333","10.50",".500","85.7%","347","677","697","13.50","27.11","-13.61","27.11","21.09","3240","502154"
"Dee Strange-Gordon","WSN","0.00","27.00","0.00","9.00","0.0%","37.5%","-37.5%",".500","5.00",".333","65.2%","673","691","484","27.00","28.11","-1.11","19.55","13.17","8203","543829"
"Max Schrock","CIN","0.00","0.00","0.00","18.00","0.0%","0.0%","0.0%",".700","7.00",".625","47.6%","1047","677","151","45.00","29.11","15.89","6.07","6.20","17750","621011"
"Nicky Lopez","KCR","0.00","0.00","0.00","18.00","0.0%","0.0%","0.0%",".500","3.00",".250","100.0%","443","748","193","18.00","29.11","-11.11","7.55","6.44","19339","670032"
"Brendon Little","CHC","0.00","13.50","0.00","13.50","0.0%","16.7%","-16.7%",".500","4.50",".333","38.5%","1032","799","410","40.50","31.61","8.89","16.55","8.06","21574","663893"
"Albert Pujols","STL","0.00","9.00","0.00","18.00","0.0%","14.3%","-14.3%",".500","4.00",".250","0.0%","907","807","225","36.00","32.11","3.89","9.07","7.67","1177","405395"
"Brian Moran","LAA","0.00","27.00","0.00","27.00","0.0%","20.0%","-20.0%",".750","12.00",".667","76.9%","1364","1282","425","54.00","51.11","2.89","16.55","8.66","9646","572383"
